"순번","ID","도시계획코드","분류명","조서ID","고시ID","라벨명","고시일자","X좌표","Y좌표"
"111740","생활서비스시설_공원_0360","ZON216","생활서비스시설_공원"," "," ","어린이공원(남촌)"," ","",""
"111741","생활서비스시설_공원_0361","ZON216","생활서비스시설_공원"," "," ","마을마당(해오름)"," ","",""
"111742","생활서비스시설_공원_0362","ZON216","생활서비스시설_공원"," "," ","마을마당(동원)"," ","",""
"111743","생활서비스시설_공원_0363","ZON216","생활서비스시설_공원"," "," ","어린이공원(신내지구4)"," ","",""
"111744","생활서비스시설_공원_0364","ZON216","생활서비스시설_공원"," "," ","어린이공원(신내지구6)"," ","",""
"111745","생활서비스시설_공원_0365","ZON216","생활서비스시설_공원"," "," ","어린이공원(신내지구2)"," ","",""
"111746","생활서비스시설_공원_0366","ZON216","생활서비스시설_공원"," "," ","기타(면목2동 체육공원)"," ","",""
"111747","생활서비스시설_공원_0368","ZON216","생활서비스시설_공원"," "," ","마을마당(봉화산역 마을마당)"," ","",""
"111748","생활서비스시설_공원_0369","ZON216","생활서비스시설_공원"," "," ","어린이공원(상리)"," ","",""
"111749","생활서비스시설_공원_0371","ZON216","생활서비스시설_공원"," "," ","어린이공원(등나무)"," ","",""
"111750","생활서비스시설_공원_0372","ZON216","생활서비스시설_공원"," "," ","마을마당(정자목마을마당)"," ","",""
"111751","생활서비스시설_공원_0374","ZON216","생활서비스시설_공원"," "," ","어린이공원(배꽃마을마당)"," ","",""
"111752","생활서비스시설_공원_0375","ZON216","생활서비스시설_공원"," "," ","마을마당(안골)"," ","",""
"111753","생활서비스시설_공원_0377","ZON216","생활서비스시설_공원"," "," ","기타(먹골역 분수공원)"," ","",""
"111754","생활서비스시설_공원_0379","ZON216","생활서비스시설_공원"," "," ","기타(중화2동 체육공원)"," ","",""
"111755","생활서비스시설_공원_0380","ZON216","생활서비스시설_공원"," "," ","어린이공원(봉화)"," ","",""
"111756","생활서비스시설_공원_0381","ZON216","생활서비스시설_공원"," "," ","마을마당(용마)"," ","",""
"111757","생활서비스시설_공원_0828","ZON216","생활서비스시설_공원"," "," ","어린이공원(궁뜰)"," ","",""
"111758","생활서비스시설_공원_0831","ZON216","생활서비스시설_공원"," "," ","마을마당(연희지하차도상단휴식공간)"," ","",""
"111759","생활서비스시설_공원_0834","ZON216","생활서비스시설_공원"," "," ","어린이공원(가재울)"," ","",""
"111760","생활서비스시설_공원_0837","ZON216","생활서비스시설_공원"," "," ","어린이공원(남가좌8)"," ","",""
"111761","생활서비스시설_공원_0839","ZON216","생활서비스시설_공원"," "," ","마을마당(홍제3동6-71일대골목공원)"," ","",""
"111762","생활서비스시설_공원_0843","ZON216","생활서비스시설_공원"," "," ","마을마당(굴레방)"," ","",""
"111763","생활서비스시설_공원_0844","ZON216","생활서비스시설_공원"," "," ","도시자연공원((북한산)<시공원>)"," ","",""
"111764","생활서비스시설_공원_0845","ZON216","생활서비스시설_공원"," "," ","근린공원(궁동<시공원>)"," ","",""
"111765","생활서비스시설_공원_0852","ZON216","생활서비스시설_공원"," "," ","어린이공원(독립문)"," ","",""
"111766","생활서비스시설_공원_0856","ZON216","생활서비스시설_공원"," "," ","마을마당(홍은3동217주민휴식녹지대)"," ","",""
"111767","생활서비스시설_공원_0861","ZON216","생활서비스시설_공원"," "," ","어린이공원(은가)"," ","",""
"111768","생활서비스시설_공원_0862","ZON216","생활서비스시설_공원"," "," ","어린이공원(실락)"," ","",""
"111769","생활서비스시설_공원_0867","ZON216","생활서비스시설_공원"," "," ","마을마당(삼각)"," ","",""
"111770","생활서비스시설_공원_0868","ZON216","생활서비스시설_공원"," "," ","어린이공원(큰바위)"," ","",""
"111771","생활서비스시설_공원_0870","ZON216","생활서비스시설_공원"," "," ","마을마당(문화소공원)"," ","",""
"111772","생활서비스시설_공원_0872","ZON216","생활서비스시설_공원"," "," ","어린이공원(백련)"," ","",""
"111773","생활서비스시설_공원_0901","ZON216","생활서비스시설_공원"," "," ","마을마당(공덕동)"," ","",""
"111774","생활서비스시설_공원_0740","ZON216","생활서비스시설_공원"," "," ","도시자연공원(북한산(시공원))"," ","",""
"111775","생활서비스시설_공원_0741","ZON216","생활서비스시설_공원"," "," ","마을마당(구산동마을공원)"," ","",""
"111776","생활서비스시설_공원_0743","ZON216","생활서비스시설_공원"," "," ","어린이공원(갈곡리)"," ","",""
"111777","생활서비스시설_공원_0745","ZON216","생활서비스시설_공원"," "," ","어린이공원(연서)"," ","",""
"111778","생활서비스시설_공원_0746","ZON216","생활서비스시설_공원"," "," ","도시자연공원(봉산<시공원>)"," ","",""
"111779","생활서비스시설_공원_0747","ZON216","생활서비스시설_공원"," "," ","마을마당(수색)"," ","",""
"111780","생활서비스시설_공원_0748","ZON216","생활서비스시설_공원"," "," ","어린이공원(불광)"," ","",""
"111781","생활서비스시설_공원_0750","ZON216","생활서비스시설_공원"," "," ","어린이공원(인조유기비)"," ","",""
"111782","생활서비스시설_공원_0751","ZON216","생활서비스시설_공원"," "," ","어린이공원(매바위)"," ","",""
"111783","생활서비스시설_공원_0753","ZON216","생활서비스시설_공원"," "," ","마을마당(대조동사무소옆)"," ","",""
"111784","생활서비스시설_공원_0754","ZON216","생활서비스시설_공원"," "," ","마을마당(대조)"," ","",""
"111785","생활서비스시설_공원_0755","ZON216","생활서비스시설_공원"," "," ","어린이공원(참다래)"," ","",""
"111786","생활서비스시설_공원_0757","ZON216","생활서비스시설_공원"," "," ","마을마당(갈현동)"," ","",""
"111787","생활서비스시설_공원_0758","ZON216","생활서비스시설_공원"," "," ","마을마당(응암)"," ","",""
"111788","생활서비스시설_공원_0760","ZON216","생활서비스시설_공원"," "," ","마을마당(자투리(녹번))"," ","",""
"111789","생활서비스시설_공원_0761","ZON216","생활서비스시설_공원"," "," ","어린이공원(궁말)"," ","",""
"111790","생활서비스시설_공원_0762","ZON216","생활서비스시설_공원"," "," ","마을마당(신사)"," ","",""
"111791","생활서비스시설_공원_0764","ZON216","생활서비스시설_공원"," "," ","어린이공원(분토골)"," ","",""
"111792","생활서비스시설_공원_0765","ZON216","생활서비스시설_공원"," "," ","마을마당(연천초교앞)"," ","",""
"111793","생활서비스시설_공원_0769","ZON216","생활서비스시설_공원"," "," ","어린이공원(역마을)"," ","",""
"111794","생활서비스시설_공원_0770","ZON216","생활서비스시설_공원"," "," ","어린이공원(응암4동)"," ","",""
"111795","생활서비스시설_공원_0772","ZON216","생활서비스시설_공원"," "," ","마을마당(자투리토지(신사))"," ","",""
"111796","생활서비스시설_공원_0773","ZON216","생활서비스시설_공원"," "," ","어린이공원(호연)"," ","",""
"111797","생활서비스시설_공원_0774","ZON216","생활서비스시설_공원"," "," ","어린이공원(시내)"," ","",""
"111798","생활서비스시설_공원_0775","ZON216","생활서비스시설_공원"," "," ","어린이공원(개나리)"," ","",""
"111799","생활서비스시설_공원_0776","ZON216","생활서비스시설_공원"," "," ","어린이공원(새록)"," ","",""
"111800","생활서비스시설_공원_0777","ZON216","생활서비스시설_공원"," "," ","어린이공원(대조)"," ","",""
"111801","생활서비스시설_공원_0779","ZON216","생활서비스시설_공원"," "," ","어린이공원(신흥)"," ","",""
"111802","생활서비스시설_공원_0780","ZON216","생활서비스시설_공원"," "," ","도시자연공원((북한산)<시공원>)"," ","",""
"111803","생활서비스시설_공원_0782","ZON216","생활서비스시설_공원"," "," ","어린이공원(아까시아)"," ","",""
"111804","생활서비스시설_공원_0783","ZON216","생활서비스시설_공원"," "," ","마을마당(구산)"," ","",""
"111805","생활서비스시설_공원_0785","ZON216","생활서비스시설_공원"," "," ","마을마당(불광3동마을숲)"," ","",""
"111806","생활서비스시설_공원_0787","ZON216","생활서비스시설_공원"," "," ","어린이공원(좌월)"," ","",""
"111807","생활서비스시설_공원_0788","ZON216","생활서비스시설_공원"," "," ","어린이공원(서갈현)"," ","",""
"111808","생활서비스시설_공원_0789","ZON216","생활서비스시설_공원"," "," ","어린이공원(신록)"," ","",""
"111809","생활서비스시설_공원_0791","ZON216","생활서비스시설_공원"," "," ","마을마당(신사2동)"," ","",""
"111810","생활서비스시설_공원_0792","ZON216","생활서비스시설_공원"," "," ","어린이공원(새장골)"," ","",""
"111811","생활서비스시설_공원_0793","ZON216","생활서비스시설_공원"," "," ","기타공원(다래공원)"," ","",""
"111812","생활서비스시설_공원_0795","ZON216","생활서비스시설_공원"," "," ","어린이공원(까치)"," ","",""
"111813","생활서비스시설_공원_0797","ZON216","생활서비스시설_공원"," "," ","도시자연공원(북한산(시공원))"," ","",""
"111814","생활서비스시설_공원_0799","ZON216","생활서비스시설_공원"," "," ","마을마당(창용)"," ","",""
"111815","생활서비스시설_공원_0800","ZON216","생활서비스시설_공원"," "," ","마을마당(자하문폐가압장휴식공간)"," ","",""
"111816","생활서비스시설_공원_0702","ZON216","생활서비스시설_공원"," "," ","근린공원(벽운)"," ","",""
"111817","생활서비스시설_공원_0705","ZON216","생활서비스시설_공원"," "," ","근린공원(솔밭)"," ","",""
"111818","생활서비스시설_공원_0708","ZON216","생활서비스시설_공원"," "," ","어린이공원(씨알)"," ","",""
"111819","생활서비스시설_공원_0711","ZON216","생활서비스시설_공원"," "," ","어린이공원(소곶네)"," ","",""
"111820","생활서비스시설_공원_0712","ZON216","생활서비스시설_공원"," "," ","도시자연공원(수락산<시공원>)"," ","",""
"111821","생활서비스시설_공원_0717","ZON216","생활서비스시설_공원"," "," ","근린공원(공릉동)"," ","",""
"111822","생활서비스시설_공원_0579","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈동산)"," ","",""
"111823","생활서비스시설_공원_0583","ZON216","생활서비스시설_공원"," "," ","어린이공원(신창)"," ","",""
"111824","생활서비스시설_공원_0584","ZON216","생활서비스시설_공원"," "," ","소공원(발바닥공원)"," ","",""
"111825","생활서비스시설_공원_0587","ZON216","생활서비스시설_공원"," "," ","어린이공원(장미)"," ","",""
"111826","생활서비스시설_공원_0589","ZON216","생활서비스시설_공원"," "," ","마을마당(창5동)"," ","",""
"111827","생활서비스시설_공원_0591","ZON216","생활서비스시설_공원"," "," ","근린공원(쌍문<시공원>)"," ","",""
"111828","생활서비스시설_공원_0595","ZON216","생활서비스시설_공원"," "," ","마을마당(도봉2동 마을마당)"," ","",""
"111829","생활서비스시설_공원_0599","ZON216","생활서비스시설_공원"," "," ","어린이공원(용화)"," ","",""
"111830","생활서비스시설_공원_0602","ZON216","생활서비스시설_공원"," "," ","어린이공원(중평)"," ","",""
"111831","생활서비스시설_공원_0603","ZON216","생활서비스시설_공원"," "," ","어린이공원(해바라기)"," ","",""
"111832","생활서비스시설_공원_0605","ZON216","생활서비스시설_공원"," "," ","어린이공원(소망)"," ","",""
"111833","생활서비스시설_공원_0606","ZON216","생활서비스시설_공원"," "," ","어린이공원(사랑)"," ","",""
"111834","생활서비스시설_공원_1031","ZON216","생활서비스시설_공원"," "," ","어린이공원(나말)"," ","",""
"111835","생활서비스시설_공원_1032","ZON216","생활서비스시설_공원"," "," ","어린이공원(신이)"," ","",""
"111836","생활서비스시설_공원_1033","ZON216","생활서비스시설_공원"," "," ","마을마당(신월3동)"," ","",""
"111837","생활서비스시설_공원_1034","ZON216","생활서비스시설_공원"," "," ","어린이공원(사슴)"," ","",""
"111838","생활서비스시설_공원_1035","ZON216","생활서비스시설_공원"," "," ","어린이공원(미리내)"," ","",""
"111839","생활서비스시설_공원_1037","ZON216","생활서비스시설_공원"," "," ","기타공원(방화역주변녹지)"," ","",""
"111840","생활서비스시설_공원_1039","ZON216","생활서비스시설_공원"," "," ","어린이공원(개나리)"," ","",""
"111841","생활서비스시설_공원_1108","ZON216","생활서비스시설_공원"," "," ","기타공원(긴등)"," ","",""
"111842","생활서비스시설_공원_1109","ZON216","생활서비스시설_공원"," "," ","어린이공원(민들레)"," ","",""
"111843","생활서비스시설_공원_1111","ZON216","생활서비스시설_공원"," "," ","어린이공원(박장)"," ","",""
"111844","생활서비스시설_공원_1112","ZON216","생활서비스시설_공원"," "," ","어린이공원(한글)"," ","",""
"111845","생활서비스시설_공원_1113","ZON216","생활서비스시설_공원"," "," ","어린이공원(다운)"," ","",""
"111846","생활서비스시설_공원_1115","ZON216","생활서비스시설_공원"," "," ","어린이공원(능골)"," ","",""
"111847","생활서비스시설_공원_1116","ZON216","생활서비스시설_공원"," "," ","어린이공원(종달새)"," ","",""
"111848","생활서비스시설_공원_1118","ZON216","생활서비스시설_공원"," "," ","어린이공원(역말)"," ","",""
"111849","생활서비스시설_공원_1119","ZON216","생활서비스시설_공원"," "," ","어린이공원(배다리)"," ","",""
"111850","생활서비스시설_공원_1121","ZON216","생활서비스시설_공원"," "," ","어린이공원(꽃동네)"," ","",""
"111851","생활서비스시설_공원_1122","ZON216","생활서비스시설_공원"," "," ","어린이공원(안골)"," ","",""
"111852","생활서비스시설_공원_1124","ZON216","생활서비스시설_공원"," "," ","어린이공원(도림)"," ","",""
"111853","생활서비스시설_공원_1125","ZON216","생활서비스시설_공원"," "," ","기타공원(새싹)"," ","",""
"111854","생활서비스시설_공원_1129","ZON216","생활서비스시설_공원"," "," ","근린공원(황금내)"," ","",""
"111855","생활서비스시설_공원_1130","ZON216","생활서비스시설_공원"," "," ","기타공원(광명)"," ","",""
"111856","생활서비스시설_공원_1131","ZON216","생활서비스시설_공원"," "," ","어린이공원(내촌)"," ","",""
"111857","생활서비스시설_공원_1132","ZON216","생활서비스시설_공원"," "," ","어린이공원(발음)"," ","",""
"111858","생활서비스시설_공원_1133","ZON216","생활서비스시설_공원"," "," ","어린이공원(새나라)"," ","",""
"111859","생활서비스시설_공원_1134","ZON216","생활서비스시설_공원"," "," ","어린이공원(뜸부기)"," ","",""
"111860","생활서비스시설_공원_1135","ZON216","생활서비스시설_공원"," "," ","어린이공원(목련)"," ","",""
"111861","생활서비스시설_공원_1137","ZON216","생활서비스시설_공원"," "," ","어린이공원(곰돌이)"," ","",""
"111862","생활서비스시설_공원_1138","ZON216","생활서비스시설_공원"," "," ","어린이공원(볏골)"," ","",""
"111863","생활서비스시설_공원_1140","ZON216","생활서비스시설_공원"," "," ","어린이공원(새벗)"," ","",""
"111864","생활서비스시설_공원_1141","ZON216","생활서비스시설_공원"," "," ","어린이공원(송정)"," ","",""
"111865","생활서비스시설_공원_1142","ZON216","생활서비스시설_공원"," "," ","어린이공원(개화)"," ","",""
"111866","생활서비스시설_공원_1143","ZON216","생활서비스시설_공원"," "," ","어린이공원(대원)"," ","",""
"111867","생활서비스시설_공원_1144","ZON216","생활서비스시설_공원"," "," ","근린공원(구암)"," ","",""
"111868","생활서비스시설_공원_1146","ZON216","생활서비스시설_공원"," "," ","어린이공원(은행)"," ","",""
"111869","생활서비스시설_공원_1147","ZON216","생활서비스시설_공원"," "," ","어린이공원(엄지)"," ","",""
"111870","생활서비스시설_공원_1148","ZON216","생활서비스시설_공원"," "," ","어린이공원(진달래)"," ","",""
"111871","생활서비스시설_공원_1150","ZON216","생활서비스시설_공원"," "," ","어린이공원(대무)"," ","",""
"111872","생활서비스시설_공원_1151","ZON216","생활서비스시설_공원"," "," ","어린이공원(백합)"," ","",""
"111873","생활서비스시설_공원_1152","ZON216","생활서비스시설_공원"," "," ","기타공원(문성)"," ","",""
"111874","생활서비스시설_공원_1154","ZON216","생활서비스시설_공원"," "," ","어린이공원(비둘기)"," ","",""
"111875","생활서비스시설_공원_1155","ZON216","생활서비스시설_공원"," "," ","어린이공원(개나리)"," ","",""
"111876","생활서비스시설_공원_1156","ZON216","생활서비스시설_공원"," "," ","어린이공원(천사)"," ","",""
"111877","생활서비스시설_공원_1158","ZON216","생활서비스시설_공원"," "," ","마을마당(구로3동1)"," ","",""
"111878","생활서비스시설_공원_1159","ZON216","생활서비스시설_공원"," "," ","마을마당(노들)"," ","",""
"111879","생활서비스시설_공원_1160","ZON216","생활서비스시설_공원"," "," ","마을마당(늘푸른)"," ","",""
"111880","생활서비스시설_공원_1162","ZON216","생활서비스시설_공원"," "," ","마을마당(개웅)"," ","",""
"111881","생활서비스시설_공원_1163","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉1동1)"," ","",""
"111882","생활서비스시설_공원_1164","ZON216","생활서비스시설_공원"," "," ","마을마당(오류1동2)"," ","",""
"111883","생활서비스시설_공원_1166","ZON216","생활서비스시설_공원"," "," ","어린이공원(환경)"," ","",""
"111884","생활서비스시설_공원_1167","ZON216","생활서비스시설_공원"," "," ","어린이공원(삼각)"," ","",""
"111885","생활서비스시설_공원_1169","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉1동4)"," ","",""
"111886","생활서비스시설_공원_1170","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉1동3)"," ","",""
"111887","생활서비스시설_공원_1171","ZON216","생활서비스시설_공원"," "," ","마을마당(오류1동3)"," ","",""
"111888","생활서비스시설_공원_1173","ZON216","생활서비스시설_공원"," "," ","어린이공원(개웅)"," ","",""
"111889","생활서비스시설_공원_1174","ZON216","생활서비스시설_공원"," "," ","근린공원(구로)"," ","",""
"111890","생활서비스시설_공원_1175","ZON216","생활서비스시설_공원"," "," ","마을마당(구로2동2)"," ","",""
"111891","생활서비스시설_공원_1177","ZON216","생활서비스시설_공원"," "," ","마을마당(구로4동)"," ","",""
"111892","생활서비스시설_공원_1179","ZON216","생활서비스시설_공원"," "," ","어린이공원(수른)"," ","",""
"111893","생활서비스시설_공원_1180","ZON216","생활서비스시설_공원"," "," ","마을마당(오류2동3(항동))"," ","",""
"111894","생활서비스시설_공원_1181","ZON216","생활서비스시설_공원"," "," ","마을마당(구로6동2)"," ","",""
"111895","생활서비스시설_공원_1182","ZON216","생활서비스시설_공원"," "," ","마을마당(구로본동1)"," ","",""
"111896","생활서비스시설_공원_1184","ZON216","생활서비스시설_공원"," "," ","마을마당(오류1동6(범바위골))"," ","",""
"111897","생활서비스시설_공원_0951","ZON216","생활서비스시설_공원"," "," ","어린이공원(단지)"," ","",""
"111898","생활서비스시설_공원_0953","ZON216","생활서비스시설_공원"," "," ","어린이공원(신곡)"," ","",""
"111899","생활서비스시설_공원_0954","ZON216","생활서비스시설_공원"," "," ","어린이공원(문화)"," ","",""
"111900","생활서비스시설_공원_0955","ZON216","생활서비스시설_공원"," "," ","어린이공원(진주)"," ","",""
"111901","생활서비스시설_공원_0958","ZON216","생활서비스시설_공원"," "," ","어린이공원(남부)"," ","",""
"111902","생활서비스시설_공원_0959","ZON216","생활서비스시설_공원"," "," ","어린이공원(아동)"," ","",""
"111903","생활서비스시설_공원_0960","ZON216","생활서비스시설_공원"," "," ","어린이공원(새뚝)"," ","",""
"111904","생활서비스시설_공원_0961","ZON216","생활서비스시설_공원"," "," ","어린이공원(햇님)"," ","",""
"111905","생활서비스시설_공원_0962","ZON216","생활서비스시설_공원"," "," ","마을마당(목3동)"," ","",""
"111906","생활서비스시설_공원_0964","ZON216","생활서비스시설_공원"," "," ","어린이공원(장미)"," ","",""
"111907","생활서비스시설_공원_0965","ZON216","생활서비스시설_공원"," "," ","근린공원(양지)"," ","",""
"111908","생활서비스시설_공원_0966","ZON216","생활서비스시설_공원"," "," ","어린이공원(꽃사슴)"," ","",""
"111909","생활서비스시설_공원_0967","ZON216","생활서비스시설_공원"," "," ","어린이공원(목련)"," ","",""
"111910","생활서비스시설_공원_0968","ZON216","생활서비스시설_공원"," "," ","어린이공원(신기)"," ","",""
"111911","생활서비스시설_공원_0969","ZON216","생활서비스시설_공원"," "," ","마을마당(신정3)"," ","",""
"111912","생활서비스시설_공원_0971","ZON216","생활서비스시설_공원"," "," ","어린이공원(동개울)"," ","",""
"111913","생활서비스시설_공원_0974","ZON216","생활서비스시설_공원"," "," ","어린이공원(방아다리)"," ","",""
"111914","생활서비스시설_공원_0975","ZON216","생활서비스시설_공원"," "," ","어린이공원(별님)"," ","",""
"111915","생활서비스시설_공원_0977","ZON216","생활서비스시설_공원"," "," ","근린공원(오솔길)"," ","",""
"111916","생활서비스시설_공원_0979","ZON216","생활서비스시설_공원"," "," ","근린공원(한울)"," ","",""
"111917","생활서비스시설_공원_0980","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿀벌)"," ","",""
"111918","생활서비스시설_공원_0982","ZON216","생활서비스시설_공원"," "," ","어린이공원(반곡)"," ","",""
"111919","생활서비스시설_공원_0983","ZON216","생활서비스시설_공원"," "," ","어린이공원(까치)"," ","",""
"111920","생활서비스시설_공원_0984","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈나래)"," ","",""
"111921","생활서비스시설_공원_0985","ZON216","생활서비스시설_공원"," "," ","어린이공원(다람쥐)"," ","",""
"111922","생활서비스시설_공원_0986","ZON216","생활서비스시설_공원"," "," ","어린이공원(가칭(신정7동))"," ","",""
"111923","생활서비스시설_공원_0988","ZON216","생활서비스시설_공원"," "," ","어린이공원(당뒤)"," ","",""
"111924","생활서비스시설_공원_0989","ZON216","생활서비스시설_공원"," "," ","어린이공원(음골)"," ","",""
"111925","생활서비스시설_공원_0990","ZON216","생활서비스시설_공원"," "," ","마을마당(신월1동)"," ","",""
"111926","생활서비스시설_공원_0992","ZON216","생활서비스시설_공원"," "," ","기타공원(해누리체육공원)"," ","",""
"111927","생활서비스시설_공원_0993","ZON216","생활서비스시설_공원"," "," ","기타공원((신정7동 공공공지))"," ","",""
"111928","생활서비스시설_공원_0995","ZON216","생활서비스시설_공원"," "," ","어린이공원(학마을)"," ","",""
"111929","생활서비스시설_공원_0996","ZON216","생활서비스시설_공원"," "," ","어린이공원(은행정)"," ","",""
"111930","생활서비스시설_공원_0997","ZON216","생활서비스시설_공원"," "," ","어린이공원(송죽)"," ","",""
"111931","생활서비스시설_공원_0999","ZON216","생활서비스시설_공원"," "," ","근린공원(오목)"," ","",""
"111932","생활서비스시설_공원_1000","ZON216","생활서비스시설_공원"," "," ","어린이공원(무궁화)"," ","",""
"111933","생활서비스시설_공원_0902","ZON216","생활서비스시설_공원"," "," ","어린이공원(새누리)"," ","",""
"111934","생활서비스시설_공원_0904","ZON216","생활서비스시설_공원"," "," ","어린이공원(외주목)"," ","",""
"111935","생활서비스시설_공원_0907","ZON216","생활서비스시설_공원"," "," ","소공원(양화진)"," ","",""
"111936","생활서비스시설_공원_0908","ZON216","생활서비스시설_공원"," "," ","근린공원(상암<시공원>)"," ","",""
"111937","생활서비스시설_공원_0910","ZON216","생활서비스시설_공원"," "," ","마을마당(서교동)"," ","",""
"111938","생활서비스시설_공원_0611","ZON216","생활서비스시설_공원"," "," ","어린이공원(공작)"," ","",""
"111939","생활서비스시설_공원_0613","ZON216","생활서비스시설_공원"," "," ","마을마당(공릉2(산업대앞))"," ","",""
"111940","생활서비스시설_공원_0614","ZON216","생활서비스시설_공원"," "," ","어린이공원(채송화)"," ","",""
"111941","생활서비스시설_공원_0615","ZON216","생활서비스시설_공원"," "," ","마을마당(간촌)"," ","",""
"111942","생활서비스시설_공원_0617","ZON216","생활서비스시설_공원"," "," ","어린이공원(별빛)"," ","",""
"111943","생활서비스시설_공원_0618","ZON216","생활서비스시설_공원"," "," ","어린이공원(전주동)"," ","",""
"111944","생활서비스시설_공원_0620","ZON216","생활서비스시설_공원"," "," ","어린이공원(효성)"," ","",""
"111945","생활서비스시설_공원_0621","ZON216","생활서비스시설_공원"," "," ","어린이공원(한무리)"," ","",""
"111946","생활서비스시설_공원_0623","ZON216","생활서비스시설_공원"," "," ","근린공원(느티울)"," ","",""
"111947","생활서비스시설_공원_0624","ZON216","생활서비스시설_공원"," "," ","어린이공원(초안)"," ","",""
"111948","생활서비스시설_공원_0625","ZON216","생활서비스시설_공원"," "," ","마을마당(다우리)"," ","",""
"111949","생활서비스시설_공원_0627","ZON216","생활서비스시설_공원"," "," ","어린이공원(해오라기)"," ","",""
"111950","생활서비스시설_공원_0628","ZON216","생활서비스시설_공원"," "," ","근린공원(중계)"," ","",""
"111951","생활서비스시설_공원_0630","ZON216","생활서비스시설_공원"," "," ","어린이공원(신기루)"," ","",""
"111952","생활서비스시설_공원_0631","ZON216","생활서비스시설_공원"," "," ","어린이공원(선녀)"," ","",""
"111953","생활서비스시설_공원_0632","ZON216","생활서비스시설_공원"," "," ","어린이공원(곰돌이)"," ","",""
"111954","생활서비스시설_공원_0634","ZON216","생활서비스시설_공원"," "," ","어린이공원(천보)"," ","",""
"111955","생활서비스시설_공원_0635","ZON216","생활서비스시설_공원"," "," ","근린공원(등나무)"," ","",""
"111956","생활서비스시설_공원_0636","ZON216","생활서비스시설_공원"," "," ","어린이공원(진달래)"," ","",""
"111957","생활서비스시설_공원_0804","ZON216","생활서비스시설_공원"," "," ","마을마당(행복한)"," ","",""
"111958","생활서비스시설_공원_0805","ZON216","생활서비스시설_공원"," "," ","근린공원(백련<시공원>)"," ","",""
"111959","생활서비스시설_공원_0806","ZON216","생활서비스시설_공원"," "," ","어린이공원(가좌)"," ","",""
"111960","생활서비스시설_공원_0807","ZON216","생활서비스시설_공원"," "," ","어린이공원(궁말)"," ","",""
"111961","생활서비스시설_공원_0809","ZON216","생활서비스시설_공원"," "," ","어린이공원(홍남)"," ","",""
"111962","생활서비스시설_공원_0810","ZON216","생활서비스시설_공원"," "," ","마을마당(까치)"," ","",""
"111963","생활서비스시설_공원_0812","ZON216","생활서비스시설_공원"," "," ","마을마당(장미)"," ","",""
"111964","생활서비스시설_공원_0813","ZON216","생활서비스시설_공원"," "," ","어린이공원(홍연)"," ","",""
"111965","생활서비스시설_공원_0815","ZON216","생활서비스시설_공원"," "," ","마을마당(지용)"," ","",""
"111966","생활서비스시설_공원_0816","ZON216","생활서비스시설_공원"," "," ","마을마당(정원)"," ","",""
"111967","생활서비스시설_공원_0817","ZON216","생활서비스시설_공원"," "," ","마을마당(한솔)"," ","",""
"111968","생활서비스시설_공원_0818","ZON216","생활서비스시설_공원"," "," ","어린이공원(연남)"," ","",""
"111969","생활서비스시설_공원_0819","ZON216","생활서비스시설_공원"," "," ","어린이공원(상암곡)"," ","",""
"111970","생활서비스시설_공원_0821","ZON216","생활서비스시설_공원"," "," ","어린이공원(다람쥐)"," ","",""
"111971","생활서비스시설_공원_0822","ZON216","생활서비스시설_공원"," "," ","도시자연공원(안산<시공원>)"," ","",""
"111972","생활서비스시설_공원_0823","ZON216","생활서비스시설_공원"," "," ","마을마당(인화)"," ","",""
"111973","생활서비스시설_공원_0825","ZON216","생활서비스시설_공원"," "," ","어린이공원(대현)"," ","",""
"111974","생활서비스시설_공원_0826","ZON216","생활서비스시설_공원"," "," ","어린이공원(문화촌)"," ","",""
"111975","생활서비스시설_공원_0827","ZON216","생활서비스시설_공원"," "," ","마을마당(홍은3동424-1)"," ","",""
"111976","생활서비스시설_공원_0829","ZON216","생활서비스시설_공원"," "," ","어린이공원(창천)"," ","",""
"111977","생활서비스시설_공원_0830","ZON216","생활서비스시설_공원"," "," ","마을마당(포방골)"," ","",""
"111978","생활서비스시설_공원_0832","ZON216","생활서비스시설_공원"," "," ","어린이공원(불천)"," ","",""
"111979","생활서비스시설_공원_0833","ZON216","생활서비스시설_공원"," "," ","마을마당(인왕)"," ","",""
"111980","생활서비스시설_공원_0835","ZON216","생활서비스시설_공원"," "," ","어린이공원(남이마을)"," ","",""
"111981","생활서비스시설_공원_0836","ZON216","생활서비스시설_공원"," "," ","어린이공원(연희)"," ","",""
"111982","생활서비스시설_공원_0838","ZON216","생활서비스시설_공원"," "," ","마을마당(정연)"," ","",""
"111983","생활서비스시설_공원_0840","ZON216","생활서비스시설_공원"," "," ","마을마당(고은)"," ","",""
"111984","생활서비스시설_공원_0841","ZON216","생활서비스시설_공원"," "," ","마을마당(홍이)"," ","",""
"111985","생활서비스시설_공원_0842","ZON216","생활서비스시설_공원"," "," ","마을마당(중앙)"," ","",""
"111986","생활서비스시설_공원_0846","ZON216","생활서비스시설_공원"," "," ","어린이공원(호반)"," ","",""
