id,name,type,subtype,address,capacity,facility,idle_score,lat,lon
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57011017,127.01633654
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57026174,127.01682392
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57023639,127.01675092
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57209467,127.02106533
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57213784,127.02259914
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.5713947,127.01918425
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57077685,127.01797573
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.5721271,127.02266653
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57012955,127.01640187
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57195823,127.02048418
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57217485,127.02225792
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57142888,127.01924782
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57063505,127.01769637
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57146299,127.01931782
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57167001,127.01971298
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57172406,127.01983083
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57216859,127.02233916
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57216171,127.02241046
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57210442,127.02281028
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57215893,127.02136778
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57175492,127.01989265
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57015026,127.01646842
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57216873,127.02150822
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57197551,127.02055507
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57169804,127.01977279
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57017023,127.01653429
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57211636,127.02273691
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57216394,127.02143547
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57034406,127.01705864
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57074755,127.01793169
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57019149,127.01660741
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57037032,127.01713326
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57060019,127.01762762
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.5719916,127.02062374
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57067078,127.01776463
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57031598,127.01698536
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57210801,127.0211315
1451364,청계7가 공영주차장(시),노상 주차장,시간제 주차장,종로구 창신동 436-87,1,주차장,0.0,37.57074267,127.01790953
1451370,동순라길(종묘) 관광버스전용 주차장(시),노상 주차장,버스전용 주차장,종로구 인의동 107-1,1,주차장,0.0,37.5730121,126.99677676
1451370,동순라길(종묘) 관광버스전용 주차장(시),노상 주차장,버스전용 주차장,종로구 인의동 107-1,1,주차장,0.0,37.57267895,126.9967579
1451370,동순라길(종묘) 관광버스전용 주차장(시),노상 주차장,버스전용 주차장,종로구 인의동 107-1,1,주차장,0.0,37.57278931,126.99679296
1451370,동순라길(종묘) 관광버스전용 주차장(시),노상 주차장,버스전용 주차장,종로구 인의동 107-1,1,주차장,0.0,37.57248168,126.99663811
1451370,동순라길(종묘) 관광버스전용 주차장(시),노상 주차장,버스전용 주차장,종로구 인의동 107-1,1,주차장,0.0,37.57290137,126.99678814
1451938,청계1(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56829211,126.98857075
1451938,청계1(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56831662,126.9893367
1451938,청계1(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56829785,126.9881457
1451938,청계1(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.568294,126.988629
1451938,청계1(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56829903,126.98807233
1451938,청계1(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56830587,126.98912705
1451938,청계1(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56829666,126.98821758
1451938,청계1(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.568303,126.988003
1451938,청계1(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56829931,126.98905892
1451938,청계1(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56831363,126.98926632
1451938,청계1(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56829312,126.9885006
1451938,청계1(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.5682943,126.98843022
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56982809,127.00477057
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56982716,127.00411024
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56988704,127.00756704
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.5698281,127.0048382
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56983202,127.00639193
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56982838,127.00578681
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.5698704,127.00725359
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56986607,127.00718959
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56983142,127.00632343
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56987456,127.00731708
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56982884,127.00598957
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56983044,127.00564869
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56982813,127.00592309
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56983016,127.00619081
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56982879,127.00605469
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56988503,127.00750567
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56983045,127.00557981
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56982801,127.00585592
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56982987,127.00625551
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56983056,127.00550893
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.5698808,127.00744155
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56982646,127.00418389
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56982751,127.00470151
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.56982977,127.00543996
1452019,청계5(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.5698332,127.00646231
1452024,청계5(동호로_북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.57003679,127.0021438
1452024,청계5(동호로_북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.57023506,127.0021266
1452024,청계5(동호로_북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.57008636,127.0021395
1452024,청계5(동호로_북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.57028463,127.0021223
1452024,청계5(동호로_북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.57018549,127.0021309
1452024,청계5(동호로_북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로5가 458-2,1,주차장,0.0,37.57013593,127.0021352
1452025,청계3(창경궁로_북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 예지동 140-1,1,주차장,0.0,37.57039324,126.99743845
1452025,청계3(창경궁로_북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 예지동 140-1,1,주차장,0.0,37.57032948,126.99755153
1452025,청계3(창경궁로_북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 예지동 140-1,1,주차장,0.0,37.57045874,126.99733225
1452025,청계3(창경궁로_북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 예지동 140-1,1,주차장,0.0,37.57029638,126.99760688
1452025,청계3(창경궁로_북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 예지동 140-1,1,주차장,0.0,37.57042585,126.99738509
1452025,청계3(창경궁로_북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 예지동 140-1,1,주차장,0.0,37.57036094,126.99749483
1452219,청계2(돈화문로) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.56964546,126.99231505
1452219,청계2(돈화문로) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.56942229,126.9923412
1452219,청계2(돈화문로) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.5689309,126.99240084
1452219,청계2(돈화문로) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.56904162,126.99239077
1452219,청계2(돈화문로) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.56959054,126.99232159
1452219,청계2(돈화문로) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.56887639,126.99240713
1452219,청계2(돈화문로) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.56882001,126.99241528
1452219,청계2(돈화문로) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.56947712,126.99233443
1452219,청계2(돈화문로) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.56953264,126.99232839
1452219,청계2(돈화문로) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.56898596,126.99239536
1452337,관철동 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56840787,126.98648107
1452337,관철동 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56843983,126.98628105
1452337,관철동 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56846109,126.98614696
1452337,관철동 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56845041,126.98621394
1452337,관철동 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56847403,126.98608025
1452337,관철동 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56842918,126.98634763
1452337,관철동 공영주차장(시),노상 주차장,시간제 주차장,종로구 관철동 13-14,1,주차장,0.0,37.56841848,126.98641445
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56998083,127.0123352
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56999334,127.0148461
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56999343,127.0146462
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56999096,127.0137819
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56997057,127.010926
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56997059,127.0110752
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56999731,127.0152055
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56998946,127.0136987
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.5699934,127.0147105
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56999345,127.0145813
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56997993,127.0121639
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56996953,127.0106538
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56997796,127.0118511
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56997848,127.0119249
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56999026,127.0138614
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56996917,127.0105897
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56997024,127.0107819
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.5699706,127.010846
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56998029,127.0122457
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56997058,127.0110023
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56999337,127.0147811
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56996881,127.0105256
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56996988,127.0107178
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56997725,127.012089
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56999348,127.0145145
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56999728,127.0152838
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56997841,127.0120147
1452441,청계6(북) 공영주차장(시),노상 주차장,시간제 주차장,종로구 종로6가 289-49,1,주차장,0.0,37.56999724,127.015362
1452721,청계2(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.568605,126.9933552
1452721,청계2(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.568593,126.9931548
1452721,청계2(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.568689,126.994708
1452721,청계2(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.568563,126.992686
1452721,청계2(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.568682,126.994673
1452721,청계2(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.568589,126.993088
1452721,청계2(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.56864,126.993893
1452721,청계2(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.568601,126.9932884
1452721,청계2(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.568609,126.993422
1452721,청계2(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.56867,126.994514
1452721,청계2(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.568597,126.9932216
1452721,청계2(북1) 공영주차장(시),노상 주차장,시간제 주차장,종로구 관수동 91-4,1,주차장,0.0,37.568651,126.994024
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67043597,127.08049106
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67067356,127.08053556
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67044396,127.0804189
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67042965,127.0805287
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67068814,127.0804932
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67065711,127.08064341
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67070279,127.08041836
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67038594,127.08074343
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67037141,127.08081155
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67069546,127.08045578
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.6704423,127.08045342
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.6706418,127.08071796
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67067242,127.08056886
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67064951,127.08068025
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67040164,127.08067402
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67041699,127.08060398
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.6703781,127.08077813
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67069961,127.08038906
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67042332,127.08056634
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67066482,127.0806057
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.6704095,127.08063935
1453742,당고개위 공영주차장(시),노상 주차장,시간제 주차장,노원구 상계동 111-568,1,주차장,0.0,37.67039379,127.08070872
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51759041,127.10502756
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51757312,127.10502678
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51773241,127.10501915
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51806271,127.10500566
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51768592,127.10502358
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51764832,127.1050729
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51797565,127.10506315
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51759171,127.10507507
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51768766,127.10507072
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51774921,127.10501944
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51804245,127.10500713
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51806624,127.10505804
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51762736,127.10502611
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51764584,127.10502539
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51760959,127.1050751
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51760888,127.10502683
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51773236,127.10506779
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51762925,127.10507363
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51799533,127.10501006
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51800008,127.10505945
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51795717,127.10506313
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51802333,127.10505649
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.5177517,127.10506759
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51766859,127.10507144
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51757323,127.1050743
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51802218,127.1050086
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51793572,127.10506235
1475224,성내역(잠실나루역) 공영주차장(시),노상 주차장,시간제 주차장,송파구 신천동 11-1,1,주차장,0.0,37.51796508,127.10501301
1477337,동작대교(위) 공영주차장(시),노상 주차장,시간제 주차장,동작구 동작동 316-3,1,주차장,0.0,37.50548711,126.98006107
1477337,동작대교(위) 공영주차장(시),노상 주차장,시간제 주차장,동작구 동작동 316-3,1,주차장,0.0,37.50533627,126.98079074
1477337,동작대교(위) 공영주차장(시),노상 주차장,시간제 주차장,동작구 동작동 316-3,1,주차장,0.0,37.5053083,126.98013654
