h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,delivery_demand_index,flow_pop_index,urgency,score_airspace,score_obstacle,score_noise,score_terrain,score_weather,composite_score,terrain_zone,avg_slope,tall_bldg_count,total_bldg_count,urgency_level,composite_level
8930e1d8b43ffff,37.53816557143831,127.01067871422615,11170685,한남동,용산구,0.2173764272422239,0.22818101068399793,0.2216982606189335,1.0,0.30000000000000004,0.9254901960784314,1.0,0.9634867780175648,0.2675092701319357,Green,2.5707004070281982,13,89,매우 높음,낮음
8930e036527ffff,37.480975730665094,126.90916651556721,11620725,조원동,관악구,0.08732535317909818,0.2699728859135691,0.16038436627288655,1.0,0.7666666666666667,0.6490196078431372,1.0,0.9413502842215767,0.46839867410319364,Green,4.129212379455566,3,361,높음,보통
8930e1d89bbffff,37.57032071429828,127.01596303912665,11110670,창신1동,종로구,0.06196906233405057,0.035071689365081815,0.051210113146463065,1.0,0.3777777777777779,0.6196078431372549,0.5,0.8885115160384546,0.10398875521042657,Yellow,7.849307060241699,8,396,매우 낮음,낮음
8930e0a5b67ffff,37.57747676037698,126.87775687048314,11440740,상암동,마포구,0.2239866345967784,0.4099284788961113,0.29836337231651155,1.0,1.0,1.0,0.0,0.76808758483693,0.0,Red,16.32771110534668,0,0,매우 높음,부적합
8930e1da953ffff,37.60372066429484,126.9767741993129,11110560,평창동,종로구,0.01694042413340599,0.10667700721327211,0.05283505736535244,1.0,1.0,1.0,1.0,0.9606952668784692,0.9606952668784692,Green,2.76723575592041,0,0,매우 낮음,최적
8930e1c1163ffff,37.56145436918096,127.07556143691367,11215740,중곡1동,광진구,0.04098268311807537,0.10197011460144144,0.06537765571142179,1.0,1.0,0.6509803921568628,1.0,0.9629866196715647,0.6268854073156068,Green,2.6059138774871826,0,356,낮음,높음
8930e1c8e53ffff,37.45930147924086,127.09322189850306,11650660,내곡동,서초구,0.004823133511433942,0.1704673321524602,0.07108081296784445,0.0,0.9222222222222223,0.9147058823529411,1.0,0.9505900980793394,0.0,Green,3.478686571121216,1,88,낮음,부적합
8930e1c3283ffff,37.59073856024331,127.01241011046704,11290555,삼선동,성북구,0.06013022143904111,0.2000632506458269,0.11610343312175543,1.0,0.8444444444444444,0.6431372549019607,1.0,0.9466750254559385,0.5141332251539353,Green,3.7543258666992188,2,366,보통,보통
8930e1d0b43ffff,37.676586976197584,127.02215603075527,11320521,도봉1동,도봉구,0.055991250822118865,0.09829662673970907,0.07291340118915496,1.0,1.0,0.9852941176470589,0.0,0.722391013899378,0.0,Red,19.54496192932129,0,15,낮음,부적합
8930e1d8833ffff,37.559227517937906,127.00193760712587,11140580,장충동,중구,0.032385732806109555,0.0770570786388228,0.05025427113919485,1.0,0.30000000000000004,0.7411764705882353,1.0,0.9338524739043583,0.20764484419755738,Green,4.657093048095703,10,274,매우 낮음,낮음
8930e1c8ccbffff,37.48081754255118,127.09240728590866,11680720,일원본동,강남구,0.0023144529700299425,0.14890210437723828,0.06094951353291328,0.0,1.0,0.9362745098039216,1.0,0.9456865408600069,0.0,Green,3.8239197731018066,0,65,낮음,부적합
8930e1d86abffff,37.55022412983374,126.925253209716,11440655,서강동,마포구,0.06950335869086877,0.2184688923362071,0.1290895721490041,1.0,0.30000000000000004,0.8558823529411765,0.5,0.9258106445347064,0.11885774892335278,Yellow,5.223275184631348,14,161,보통,낮음
8930e03608fffff,37.46425511203313,126.89474938398139,11545610,독산1동,금천구,0.09287077750940151,0.3353178139755232,0.18984959209585017,1.0,0.9222222222222223,0.7803921568627451,1.0,0.9645253407579325,0.6941640546099683,Green,2.4975807666778564,1,225,매우 높음,높음
8930e1daadbffff,37.5797906417118,126.9512282178062,11410620,홍제1동,서대문구,0.02840939795818379,0.15134691596724287,0.07758440516180742,1.0,0.9222222222222223,0.8313725490196078,0.5,0.9011096167235734,0.34544498509516336,Yellow,6.962342262268066,1,173,낮음,보통
8930e1c0e53ffff,37.59777492465681,127.10487588229991,11260655,망우본동,중랑구,0.08424091955794652,0.3007074324659644,0.17082752472115367,1.0,0.7666666666666667,0.7617647058823529,1.0,0.9619417446738782,0.5617928404923815,Green,2.6794779300689697,3,246,높음,보통
8930e1d0833ffff,37.697650613516025,127.01339841179447,11320521,도봉1동,도봉구,0.055991250822118865,0.09829662673970907,0.07291340118915496,1.0,1.0,1.0,0.0,0.7,0.0,Red,62.54092025756836,0,0,낮음,부적합
8930e1c340bffff,37.61353473326876,127.00118279138002,11290640,정릉3동,성북구,0.026396742552742512,0.10991870588006561,0.05980552788367175,1.0,0.6888888888888889,0.6735294117647059,0.5,0.9266248444551205,0.21497090754205558,Yellow,5.165951728820801,4,337,매우 낮음,낮음
8930e1d8523ffff,37.574144644123535,126.95076611918276,11410520,천연동,서대문구,0.021771553430378763,0.08369858531536686,0.046542366184374004,1.0,0.9222222222222223,0.9794117647058823,0.5,0.9267895997893855,0.41855453837547096,Yellow,5.154352188110352,1,22,매우 낮음,보통
8930e1c0ccbffff,37.61930239731302,127.10406318140825,11260680,신내1동,중랑구,0.046803784170539466,0.23547387392008634,0.12227182007035822,1.0,1.0,0.9441176470588235,1.0,0.9754527691193319,0.9209421731979575,Green,1.7282390594482422,0,57,보통,최적
8930e1c89bbffff,37.48513728845178,127.13737487037957,11710647,위례동,송파구,0.010624814779239093,0.34291058054633716,0.14353912108607833,0.0,1.0,0.9970588235294118,1.0,0.9504848080017894,0.0,Green,3.4860994815826416,0,3,높음,부적합
8930e1d839bffff,37.54700614737204,126.9511637837866,11440555,아현동,마포구,0.024652759506859332,0.21545903782081094,0.10097527083243998,1.0,0.30000000000000004,0.9235294117647059,1.0,0.9540884431955606,0.26433862161477006,Green,3.232386827468872,10,88,보통,낮음
8930e1c8833ffff,37.47406029124135,127.12331579816085,11710642,문정2동,송파구,0.2249786315433165,0.3524896396495345,0.27598303478580366,0.0,0.7666666666666667,0.9872549019607844,1.0,0.9945082950725729,0.0,Green,0.3866415321826935,3,16,매우 높음,부적합
8930e1dac63ffff,37.60693205367535,126.95083038189121,11410660,홍은1동,서대문구,0.02219515245234452,0.08297543912662182,0.04650726712205544,1.0,1.0,0.9323529411764706,1.0,0.9486786558076034,0.8845033349735596,Green,3.6132609844207764,0,69,매우 낮음,최적
8930e1d8213ffff,37.53591581761026,126.93717089645531,11560540,여의동,영등포구,0.8524466627438526,0.9114962131050943,0.8760664828883493,1.0,1.0,1.0,1.0,0.996555570882358,0.996555570882358,Green,0.2425038069486618,0,0,매우 높음,최적
8930e1c86abffff,37.46518817630304,127.04654201889356,11650660,내곡동,서초구,0.004823133511433942,0.1704673321524602,0.07108081296784445,0.0,0.6888888888888889,0.9823529411764705,1.0,0.947841167585912,0.0,Green,3.6722240447998047,4,22,낮음,부적합
8930e1c3593ffff,37.632021654824435,127.01320747967257,<NA>,수유1동,강북구,0.0,0.0,0.0,1.0,0.5333333333333334,0.5725490196078431,1.0,0.945760692951481,0.2887969906842693,Green,3.8186991214752197,6,442,매우 낮음,낮음
8930e1d808bffff,37.55740486788893,126.93630703495121,11410585,신촌동,서대문구,0.34909614095675534,0.5407847863417814,0.4257715991107658,1.0,0.7666666666666667,0.5264705882352941,1.0,0.9569658843397325,0.3862577005712431,Green,3.029801607131958,3,486,매우 높음,보통
8930e1c8523ffff,37.489082328335535,127.07212309912042,11680670,개포2동,강남구,0.12040257638125432,0.23069044941078645,0.16451772559306715,0.0,0.8444444444444444,0.957843137254902,1.0,0.9851080981515918,0.0,Green,1.0484590530395508,2,45,높음,부적합
8930e0aed43ffff,37.56065849975602,126.82935739268889,<NA>,가양1동,강서구,0.0,0.0,0.0,1.0,1.0,0.9990196078431373,1.0,0.9829919257379091,0.9820282081636562,Green,1.197447419166565,0,1,매우 낮음,최적
8930e1c06abffff,37.6036100312161,127.0580893486472,11290810,석관동,성북구,0.05325057966019474,0.18781530986901449,0.10707647174372265,1.0,0.6888888888888889,0.9735294117647059,1.0,0.9362221237475965,0.627880732795692,Green,4.490258693695068,4,31,보통,높음
8930e0aebbbffff,37.541184283621845,126.84869819179085,11500590,화곡본동,강서구,0.06471626614421236,0.19814109815446046,0.1180861989483116,1.0,1.0,0.5852941176470587,1.0,0.9604722247561304,0.5621587433131469,Green,2.7829389572143555,0,423,보통,보통
8930e1c839bffff,37.46192066633385,127.07247135251907,11650660,내곡동,서초구,0.004823133511433942,0.1704673321524602,0.07108081296784445,0.0,1.0,0.9627450980392157,0.5,0.9180950274759511,0.0,Yellow,5.766490459442139,0,38,낮음,부적합
8930e1c0523ffff,37.627548052844936,127.08373363069586,11350600,공릉2동,노원구,0.10054955049207193,0.3714644377638191,0.2089155054007708,1.0,0.3777777777777779,0.9764705882352941,0.0,0.7833561360995098,0.0,Red,15.252734184265137,8,32,매우 높음,부적합
8930e1cb40bffff,37.475174124162194,126.9897646195533,11650620,방배3동,서초구,0.014841723248087257,0.15328933975045028,0.07022076984903247,1.0,0.9222222222222223,0.8666666666666667,1.0,0.9497222338125039,0.759074289099031,Green,3.539788246154785,1,137,낮음,높음
8930e1c8213ffff,37.450846485582154,127.05844481514366,11650660,내곡동,서초구,0.004823133511433942,0.1704673321524602,0.07108081296784445,0.0,1.0,0.9833333333333333,1.0,0.933437605533052,0.0,Green,4.6863017082214355,0,17,낮음,부적합
8930e0aea33ffff,37.530093367440045,126.8347501946978,11470560,신월1동,양천구,0.06060763044088334,0.0833582790423731,0.06970788988147925,1.0,0.7666666666666667,0.6,0.5,0.8697989782189238,0.2000537649903525,Yellow,9.166756629943848,3,411,낮음,낮음
8930e1c039bffff,37.600371191009444,127.08407791877207,11260600,중화1동,중랑구,0.009004376901453968,0.09428076941666105,0.04311493390753681,1.0,0.9222222222222223,0.5009191176470589,1.0,0.9593540781320464,0.4431820029034224,Green,2.861661672592163,1,544,매우 낮음,보통
8930e1cf347ffff,37.50121320686933,127.15711967034837,11710550,마천2동,송파구,0.07621150315301882,0.06994562123242007,0.07370515038477932,0.0,1.0,0.9921568627450981,0.0,0.7544213039208267,0.0,Red,17.289880752563477,0,8,낮음,부적합
8930e1c808bffff,37.47235485695279,127.05761954209413,11680690,개포4동,강남구,0.054479458265686356,0.09920675801293138,0.07237037816458437,0.0,1.0,1.0,1.0,0.9782924975737881,0.0,Green,1.5283089876174927,0,0,낮음,부적합
8930e0ae8abffff,37.55156092442666,126.83385479044422,11500611,발산1동,강서구,0.09871396093073011,0.23839740957003897,0.15458734038645366,1.0,0.8444444444444444,0.6715686274509804,1.0,0.9797098888793924,0.5555958258721261,Green,1.4285180568695068,2,337,높음,보통
8930e1c0213ffff,37.58927410218966,127.07001708737083,11230730,휘경2동,동대문구,0.0133582050251434,0.12548021690364872,0.058207009776545526,1.0,1.0,0.9598039215686275,1.0,0.9862259120614689,0.9465834979491943,Green,0.9697597622871399,0,41,매우 낮음,최적
8930e1db697ffff,37.55227684794482,126.86265447808043,11500520,등촌1동,강서구,0.08692442935636982,0.15880957701726806,0.11567848842072911,1.0,0.5333333333333334,0.7666666666666666,0.5,0.8974133295125061,0.18347116958922347,Yellow,7.222578048706055,6,244,보통,낮음
8930e1cb593ffff,37.49363626381241,127.00175846612198,11650581,반포4동,서초구,0.18873485562621384,0.35360200065414316,0.25468171363738557,1.0,0.9222222222222223,0.8901960784313725,1.0,0.9744247584142672,0.7999623909927324,Green,1.8006157875061035,1,113,매우 높음,높음
8930e1c008bffff,37.610793891950166,127.06919367554977,11290810,석관동,성북구,0.05325057966019474,0.18781530986901449,0.10707647174372265,1.0,0.5333333333333334,0.9754901960784313,1.0,0.9726758127452341,0.5060457169576512,Green,1.9237496852874756,6,31,보통,보통
8930e1db50fffff,37.56882396318569,126.89013557204925,11440740,상암동,마포구,0.2239866345967784,0.4099284788961113,0.29836337231651155,1.0,1.0,0.9931372549019608,0.5,0.8563921364968661,0.42525746778006146,Yellow,10.110660552978516,0,7,매우 높음,보통
8930e1db387ffff,37.54606047270919,126.90137054573493,11440680,합정동,마포구,0.14313206243179522,0.15377398605977577,0.14738883188298743,1.0,1.0,1.0,1.0,0.9997389448033158,0.9997389448033158,Green,0.01837949827313423,0,0,높음,최적
8930e1cf4cfffff,37.52906739777256,127.11746380076718,11710520,풍납2동,송파구,0.02726313307858565,0.23268896870755681,0.10943346733017412,1.0,0.7666666666666667,0.8392156862745098,1.0,0.9803419527462882,0.6307507309042132,Green,1.384017825126648,3,167,보통,높음
8930e0ae103ffff,37.55211161363269,126.79473022669077,11500620,공항동,강서구,0.07362297345726093,0.27933301953787626,0.15590699188950707,1.0,1.0,1.0,1.0,0.9780177061165697,0.9780177061165697,Green,1.5476555824279785,0,0,높음,최적
8930e1cf5d3ffff,37.54015366848427,127.13153205758496,11740620,천호3동,강동구,0.10682582122547064,0.2053550921811957,0.14623752960776065,1.0,0.9222222222222223,0.5068627450980392,1.0,0.935749490094454,0.4374068231965481,Green,4.523534297943115,1,504,높음,보통
8930e1cb697ffff,37.46735581670567,126.98388730119457,11620630,남현동,관악구,0.08444680933388479,0.16653103451842188,0.11728049940769963,1.0,1.0,0.9784313725490196,0.5,0.8302148667557656,0.4061541357952226,Yellow,11.953661918640137,0,22,보통,보통
8930e1db077ffff,37.547343670541416,126.89101384426313,11560620,양평2동,영등포구,0.07382242477201126,0.20966608090253372,0.12815988722422023,1.0,1.0,0.9980392156862745,1.0,0.9833917127583738,0.9814634937137495,Green,1.1693005561828613,0,2,보통,최적
8930e1cf44bffff,37.52167454106761,127.11946483522546,11710566,오륜동,송파구,0.0019444095958260758,0.13915027738072638,0.0568267567097862,0.0,1.0,0.9990196078431373,1.0,0.9519413241276359,0.0,Green,3.383553981781006,0,1,매우 낮음,부적합
8930e1cb50fffff,37.48386691821578,127.01142501650985,11650530,서초3동,서초구,0.34007628402903084,0.5621045404508113,0.428887586597743,1.0,0.7666666666666667,0.8176470588235294,0.5,0.9018586486826993,0.28267079410182255,Yellow,6.90960693359375,3,189,매우 높음,낮음
8930e1cf2c3ffff,37.49883995443142,127.13066023024645,11710632,가락2동,송파구,0.06800200685208081,0.16153942500422863,0.10541697411293993,0.0,0.7666666666666667,0.919607843137255,1.0,0.9422123340325023,0.0,Green,4.0685200691223145,3,85,보통,부적합
8930e1c3697ffff,37.60570497541375,126.99529057958003,11290640,정릉3동,성북구,0.026396742552742512,0.10991870588006561,0.05980552788367175,1.0,1.0,0.9294117647058824,0.5,0.8789178331071763,0.40843828714980546,Yellow,8.524746894836426,0,72,매우 낮음,보통
8930e1cf657ffff,37.50754303239047,127.1182712418967,11710561,방이1동,송파구,0.03873737649306005,0.10235819850034436,0.06418570529597378,0.0,0.5333333333333334,0.8647058823529412,1.0,0.977346119526945,0.0,Green,1.5949383974075317,6,144,낮음,부적합
8930e0ae187ffff,37.55947703481449,126.79270410877844,11500620,공항동,강서구,0.07362297345726093,0.27933301953787626,0.15590699188950707,1.0,1.0,1.0,1.0,0.9975126044614809,0.9975126044614809,Green,0.17512419819831848,0,0,높음,최적
8930e1cb387ffff,37.46106427570409,127.02262895014198,11650651,양재1동,서초구,0.21268650280664625,0.4383189764744911,0.3029394922737842,0.0,0.9222222222222223,0.8627450980392157,1.0,0.9747424234411121,0.0,Green,1.7782506942749023,1,141,매우 높음,부적합
8930e1db283ffff,37.53734216190432,126.87974828778164,11470550,목5동,양천구,0.06231013581253929,0.288753647712223,0.15288754057241277,1.0,0.30000000000000004,0.961764705882353,0.5,0.9101739505051568,0.13130597727140572,Yellow,6.32417106628418,16,55,높음,낮음
8930e1dad67ffff,37.61565908378278,126.9725132612998,11110560,평창동,종로구,0.01694042413340599,0.10667700721327211,0.05283505736535244,1.0,1.0,0.9411764705882353,1.0,0.9959194541246563,0.9373359568232059,Green,0.2872893810272217,0,60,매우 낮음,최적
8930e1c350fffff,37.62225810373406,127.02289462261312,11305555,송천동,강북구,0.05982744505446704,0.14678449710164382,0.09461026587333775,1.0,1.0,0.5,1.0,0.9715422275046715,0.4857711137523357,Green,2.0035593509674072,0,666,보통,보통
8930e1c3387ffff,37.59945555097253,127.03412042458801,11290705,종암동,성북구,0.05362297892630839,0.2873269065509252,0.14710454997615513,1.0,0.8444444444444444,0.592156862745098,1.0,0.9795883186639348,0.4898368429188373,Green,1.4370771646499634,2,418,높음,보통
8930e1cb077ffff,37.46236726665258,127.01226471785982,11650651,양재1동,서초구,0.21268650280664625,0.4383189764744911,0.3029394922737842,0.0,1.0,0.9774509803921568,1.0,0.9517117293132844,0.0,Green,3.3997185230255127,0,23,매우 높음,부적합
8930e1daa57ffff,37.57741448771644,126.95889146721477,11110570,무악동,종로구,0.0034695300653800236,0.015040801567541574,0.008098038666244645,1.0,1.0,0.9215686274509804,0.5,0.801060893592314,0.36911629410626234,Yellow,14.006237030029297,0,80,매우 낮음,보통
8930e1da8cfffff,37.59891070823527,126.9580337820373,11110550,부암동,종로구,0.006859982297049315,0.06215622467592026,0.028978479248597692,1.0,0.9222222222222223,0.8637254901960785,1.0,0.9632791271020466,0.7672969456544985,Green,2.585319995880127,1,140,매우 낮음,높음
8930e1c3077ffff,37.60074706172793,127.02373252839082,11290580,돈암1동,성북구,0.0020590946542204717,0.048422259357376166,0.02060436053548275,1.0,0.6888888888888889,0.796078431372549,1.0,0.9491793051822038,0.5205390298485061,Green,3.5780129432678223,4,212,매우 낮음,보통
8930e1cad67ffff,37.530591836508776,127.09396713919661,11215870,구의3동,광진구,0.09640850317568667,0.20129220680627685,0.13836198462792274,1.0,0.9222222222222223,0.9941176470588236,1.0,0.9949072600434324,0.9121283749430867,Green,0.3585525453090668,1,7,높음,최적
8930e1db40bffff,37.56009927798144,126.86851184395307,11500510,염창동,강서구,0.0667448155867964,0.22383902734953948,0.12958250029189364,1.0,1.0,0.9862745098039216,1.0,0.972504111896076,0.9591560162426005,Green,1.935838222503662,0,14,보통,최적
8930e1caa57ffff,37.492340180123186,127.08026217333662,11680730,일원1동,강남구,0.07922417490771225,0.08617093390129799,0.08200287850514654,0.0,0.5333333333333334,0.9088235294117647,1.0,0.9745383401023563,0.0,Green,1.7926191091537476,6,99,낮음,부적합
8930e1ca8cfffff,37.51385576334052,127.07944313960645,11710670,잠실2동,송파구,0.10288513828861667,0.2434802484047373,0.15912318233506492,0.0,0.9222222222222223,0.9254901960784314,1.0,0.9456386672646664,0.0,Green,3.8272902965545654,1,77,높음,부적합
8930e1da2afffff,37.58319264757119,126.91223212404549,11410720,북가좌2동,서대문구,0.04660090358081642,0.19424981687097506,0.10566046889687988,1.0,0.9222222222222223,0.6607843137254902,0.5,0.8571099864466623,0.26115711798365565,Yellow,10.060120582580566,1,347,보통,낮음
8930e1ce683ffff,37.56494469364426,127.13888800742714,11740590,암사3동,강동구,0.013520684701083906,0.07955522387630415,0.03993450037117201,1.0,1.0,0.9980392156862745,1.0,0.9869117207018845,0.9849765996809005,Green,0.9214756488800049,0,2,매우 낮음,최적
8930e1c2a57ffff,37.6308173528223,127.09189206326994,11350600,공릉2동,노원구,0.10054955049207193,0.3714644377638191,0.2089155054007708,1.0,0.6111111111111112,0.9686274509803922,1.0,0.9854655314154658,0.5833354790535558,Green,1.0232940912246704,5,37,매우 높음,보통
8930e1da127ffff,37.60712353568624,126.93774691437577,11380510,녹번동,은평구,0.06823389264313992,0.22227412808156902,0.12984998681851156,1.0,1.0,0.584313725490196,0.5,0.9005796377027082,0.2631105216033402,Yellow,6.999655246734619,0,424,보통,낮음
8930e0a533bffff,37.578851717438326,126.8203600041798,<NA>,방화3동,강서구,0.0,0.0,0.0,1.0,1.0,0.9343137254901961,1.0,0.9684417340789484,0.904828404487488,Green,2.221848487854004,0,67,매우 낮음,최적
8930e1c28cfffff,37.6523442852425,127.09107492449857,11350619,중계본동,노원구,0.07838744143943283,0.11283395115635034,0.09216604532619983,1.0,1.0,0.9941176470588236,1.0,0.9556657252658813,0.950044162176082,Green,3.1213388442993164,0,6,보통,최적
8930e1db593ffff,37.57856773830549,126.88046037708698,11440740,상암동,마포구,0.2239866345967784,0.4099284788961113,0.29836337231651155,1.0,0.7666666666666667,0.9519607843137254,0.5,0.8679710920829613,0.3167385359393591,Yellow,9.295448303222656,3,52,매우 높음,보통
8930e0acea3ffff,37.502795797473155,126.84823267768309,11530740,개봉1동,구로구,0.03627518299886484,0.19477822938806957,0.09967640155454674,1.0,1.0,0.5,1.0,0.979804811480665,0.4899024057403325,Green,1.4218350648880005,0,547,보통,보통
8930e1ce373ffff,37.549486107369646,127.18226093555734,<NA>,상일2동,강동구,0.0,0.0,0.0,1.0,1.0,0.9911764705882353,1.0,0.9870226796199665,0.978313655976261,Green,0.9136636257171631,0,9,매우 낮음,최적
8930e1ca437ffff,37.528397178876105,127.02035204391787,11680510,신사동,강남구,0.28511081920466375,0.28322618411787276,0.28435696516994735,1.0,0.8444444444444444,0.9852941176470589,1.0,0.9684504472968031,0.8057760911168826,Green,2.2212350368499756,2,17,매우 높음,최적
8930e1d9e17ffff,37.505112442466306,126.95558700558968,11590605,흑석동,동작구,0.1068145482633813,0.25420655294840394,0.16577135013739036,1.0,0.30000000000000004,0.8696078431372549,1.0,0.942537686196747,0.24589144931073964,Green,4.045613765716553,14,147,높음,낮음
8930e0a502bffff,37.58921825005142,126.8055114800149,11500640,방화2동,강서구,0.05192193118411044,0.1974884060053388,0.11014852111260179,1.0,1.0,0.9941176470588236,1.0,0.9685581586533138,0.9628607577200591,Green,2.213651657104492,0,6,보통,최적
8930e0acd1bffff,37.522342446543405,126.86286074335536,11470650,신정4동,양천구,0.12054177361686938,0.2504557029359578,0.17250734534450474,1.0,0.6888888888888889,0.7529411764705882,1.0,0.9512535522194197,0.4934083784583866,Green,3.431976318359375,4,256,높음,보통
8930e1ca2afffff,37.498207532589824,127.03356902290116,11680640,역삼1동,강남구,1.0,1.0,1.0,0.0,0.4555555555555556,0.8186274509803921,1.0,0.9572492687974586,0.0,Green,3.009850025177002,7,192,매우 높음,부적합
8930e1c010fffff,37.61320764115595,127.09566575137,11260690,신내2동,중랑구,0.042699783762861675,0.0827681065999374,0.05872711289769197,1.0,0.6111111111111112,0.946078431372549,1.0,0.9745689938326401,0.5634558752469212,Green,1.7904609441757202,5,60,매우 낮음,보통
8930e1d9c8fffff,37.526603261436925,126.95472923652873,11170640,이촌2동,용산구,0.0033816821328713975,0.033641382320441726,0.01548556220789953,1.0,0.9222222222222223,0.8382352941176471,1.0,0.9844472210650628,0.7610163076566686,Green,1.0949878692626953,1,166,매우 낮음,높음
8930e0acb93ffff,37.49958609068589,126.87409154121048,11530530,구로2동,구로구,0.06711135945542708,0.2528279204600558,0.1413979838572786,1.0,0.30000000000000004,0.9676470588235294,0.5,0.9251831912570485,0.1342876190839275,Yellow,5.26745080947876,12,45,높음,낮음
8930e1ce063ffff,37.55993572164669,127.16737676657911,11740560,고덕2동,강동구,0.04307592947279784,0.15799054263765527,0.08904177473874081,1.0,0.8444444444444444,0.9303921568627451,1.0,0.9743433848159625,0.7655069965846022,Green,1.8063448667526245,2,73,보통,높음
8930e1c2437ffff,37.66682441338164,127.03184998124519,11320700,방학2동,도봉구,0.028210745799466384,0.04660189000085685,0.03556720348002257,1.0,0.9222222222222223,0.692156862745098,1.0,0.9562443059589771,0.6103921986991737,Green,3.080604076385498,1,315,매우 낮음,높음
8930e1ca127ffff,37.52211210497631,127.05915206279562,11680565,청담동,강남구,0.18605983238536097,0.3301614233310588,0.2437004687636401,1.0,0.6888888888888889,0.9549019607843138,1.0,0.9325799715931262,0.6134710166074696,Green,4.746683120727539,4,50,매우 높음,높음
8930e1d9b07ffff,37.498844473851825,126.99433319938181,11650570,반포2동,서초구,0.025208804632957993,0.1674293596808136,0.08209702665210024,1.0,0.6111111111111112,0.9107843137254902,0.5,0.9243173960831431,0.2572331010504804,Yellow,5.328406810760498,5,96,낮음,낮음
8930e1c22afffff,37.63663307118682,127.04509219302402,11350570,월계2동,노원구,0.007138512733745006,0.11257314758184186,0.04931236667298375,1.0,1.0,0.9921568627450981,0.0,0.7,0.0,Red,32.180419921875,0,8,매우 낮음,부적합
8930e0ac883ffff,37.50997257637039,126.8592544881911,11470680,신정7동,양천구,0.05765703939479122,0.12434162479596186,0.08433087355525948,1.0,0.8444444444444444,0.946078431372549,1.0,0.9713052875797383,0.7759861633017212,Green,2.0202410221099854,2,57,낮음,높음
8930e1c0297ffff,37.59666319877594,127.06801030894756,11230740,이문1동,동대문구,0.06170957039343192,0.23032254286096754,0.12915475938044618,1.0,0.8444444444444444,0.5686274509803921,0.5,0.9156122852800221,0.21982674038749114,Yellow,5.941287040710449,2,442,보통,낮음
8930e1c2127ffff,37.66058146188015,127.07073845097726,11350670,상계5동,노원구,0.025626053944734134,0.08488376759453103,0.049329139404652896,1.0,0.6111111111111112,0.5852941176470589,1.0,0.9884117842917814,0.3535348685971748,Green,0.8158642053604126,5,428,매우 낮음,보통
8930e1d1b07ffff,37.63722408994356,127.00576599579779,11305660,인수동,강북구,0.021042411301998902,0.17506130565399133,0.08264996904279588,1.0,1.0,0.9029411764705882,0.5,0.9239924638330118,0.4171554211716686,Yellow,5.351283550262451,0,99,낮음,보통
8930e1d966fffff,37.491171348171925,126.90737974421889,11560700,대림1동,영등포구,0.03922496458380703,0.09336803000731698,0.06088219075321101,1.0,0.6888888888888889,0.6833333333333333,1.0,0.9471252715913052,0.44585045192316625,Green,3.7226264476776123,4,327,낮음,보통
8930e1c1e17ffff,37.558415821159535,127.08843123303971,11215770,중곡4동,광진구,0.057757418501027606,0.16096866308080024,0.09904191633293666,1.0,1.0,0.5362745098039216,1.0,0.9670771080294662,0.5186188020510961,Green,2.3179244995117188,0,473,보통,보통
8930e036ecbffff,37.45191535216681,126.92509884092665,11545680,시흥2동,금천구,0.002527707282790795,0.0788945964154403,0.033074462935850604,1.0,1.0,0.996078431372549,0.0,0.7,0.0,Red,49.560699462890625,0,4,매우 낮음,부적합
8930e1c1c8fffff,37.5799373883907,127.08761391468074,11260570,면목7동,중랑구,0.04648678051559888,0.09548524612118098,0.06608616675783172,1.0,0.8444444444444444,0.5019011406844107,1.0,0.9395613959157012,0.39821207958708554,Green,4.255158424377441,2,526,낮음,보통
8930e1d166fffff,37.62944371801449,126.91861089777093,11380690,진관동,은평구,0.03480133083679544,0.40961785584165966,0.1847279408387411,1.0,0.8444444444444444,0.9323529411764706,1.0,0.9426699591424922,0.7421831586817296,Green,4.036301136016846,2,71,높음,높음
8930e0ae92fffff,37.55400691606355,126.8601799289694,11500520,등촌1동,강서구,0.08692442935636982,0.15880957701726806,0.11567848842072911,1.0,0.6888888888888889,0.7843137254901961,1.0,0.9447805930922023,0.51046968864241,Green,3.887702703475952,4,224,보통,보통
8930e1c810fffff,37.47473613621143,127.08403026173117,11650660,내곡동,서초구,0.004823133511433942,0.1704673321524602,0.07108081296784445,0.0,1.0,1.0,0.0,0.7187481641456547,0.0,Red,19.801435470581055,0,0,낮음,부적합
8930e036d43ffff,37.47580462679172,126.95057371336456,11620595,청룡동,관악구,0.09251829608900503,0.3487647766503348,0.19501688831353695,1.0,0.8444444444444444,0.9401960784313725,1.0,0.9561743157581922,0.7591482443324628,Green,3.085531711578369,2,63,매우 높음,높음
8930e1c1b07ffff,37.552114585707805,127.12729104424878,11740580,암사2동,강동구,0.046440270705349576,0.08566720737414069,0.062131045372866026,1.0,0.4555555555555556,0.8156862745098039,1.0,0.9900327213444841,0.36788666874186327,Green,0.7017427086830139,7,195,낮음,보통
8930e1d91d7ffff,37.51680629101022,126.93038045513987,11560540,여의동,영등포구,0.8524466627438526,0.9114962131050943,0.8760664828883493,1.0,0.6888888888888889,0.9892156862745098,0.5,0.9289064681091191,0.3165061592155244,Yellow,5.005314826965332,4,15,매우 높음,보통
