h3_index,ADM_NM,GU_NM,delivery_demand_index,flow_pop_index,urgency,score_airspace,score_obstacle,score_noise,score_terrain,score_weather,composite_score,tall_bldg_count,noise_total,avg_slope,terrain_zone,avg_available_pct,avg_wind_ms
8930e1d8c83ffff,사직동,종로구,0.01517291164147978,0.2057336983568207,0.11045330499915024,1.0,0.6333333333333333,0.9133,1.0,0.7156,0.4139197373333333,22,2057.0,4.727565765380859,Green,91.733,2.4059
8930e1d8c87ffff,청운효자동,종로구,0.0008040390055758037,0.10547934321529864,0.05314169111043723,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,0.796623945236206,Green,91.733,2.4059
8930e1d8c93ffff,사직동,종로구,0.0014428715233647217,0.2057336983568207,0.10358828494009271,1.0,0.9333333333333333,0.9133,0.5,0.7156,0.3049934906666667,4,2057.0,5.990323066711426,Yellow,91.733,2.4059
8930e1d8c97ffff,청운효자동,종로구,0.0003227408476579721,0.10547934321529864,0.05290104203147831,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,2.4224071502685547,Green,91.733,2.4059
8930e1d8cb3ffff,삼청동,종로구,0.005037007714319666,0.02591869124095994,0.015477849477639803,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,3.770869016647339,Green,91.733,2.4059
8930e1d8cbbffff,종로1·2·3·4가동,종로구,0.0,0.0,0.0,1.0,0.6000000000000001,0.9133,1.0,0.7156,0.3921344880000001,24,2057.0,3.563382387161255,Green,91.733,2.4059
8930e1da86bffff,청운효자동,종로구,0.026909732927070093,0.10547934321529864,0.06619453807118436,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,3.8895888328552246,Green,91.733,2.4059
8930e1da86fffff,청운효자동,종로구,0.0,0.10547934321529864,0.05273967160764932,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,17.3596134185791,Red,91.733,2.4059
8930e1daa03ffff,청운효자동,종로구,0.002205481038195207,0.10547934321529864,0.053842412126746925,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,17.616918563842773,Red,91.733,2.4059
8930e1daa07ffff,청운효자동,종로구,0.02451296016617428,0.10547934321529864,0.06499615169073646,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,12.745121002197266,Yellow,91.733,2.4059
8930e1daa0bffff,사직동,종로구,0.0,0.2057336983568207,0.10286684917841035,1.0,0.9666666666666667,0.9133,0.0,0.7156,0.0,2,2057.0,32.684810638427734,Red,91.733,2.4059
8930e1daa0fffff,청운효자동,종로구,0.017348727118400565,0.10547934321529864,0.0614140351668496,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,5.633899211883545,Yellow,91.733,2.4059
8930e1daa17ffff,청운효자동,종로구,0.0009738487701121695,0.10547934321529864,0.053226595992705406,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,5.499209403991699,Yellow,91.733,2.4059
8930e1daa23ffff,청운효자동,종로구,0.031644970276701635,0.10547934321529864,0.06856215674600014,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,3.5910966396331787,Green,91.733,2.4059
8930e1daa27ffff,청운효자동,종로구,0.01734310089126231,0.10547934321529864,0.06141122205328048,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,6.107821941375732,Yellow,91.733,2.4059
8930e1daa2bffff,청운효자동,종로구,0.019889224408919024,0.10547934321529864,0.06268428381210883,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,6.242090225219727,Yellow,91.733,2.4059
8930e1daa2fffff,청운효자동,종로구,0.03728193839403684,0.10547934321529864,0.07138064080466774,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,4.619285583496094,Green,91.733,2.4059
8930e1daa33ffff,청운효자동,종로구,0.02952950887271848,0.10547934321529864,0.06750442604400857,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,8.757315635681152,Yellow,91.733,2.4059
8930e1daa37ffff,청운효자동,종로구,0.07614689251470035,0.10547934321529864,0.09081311786499949,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,8.4418306350708,Yellow,91.733,2.4059
8930e1daa3bffff,청운효자동,종로구,0.04187907744118399,0.10547934321529864,0.07367921032824132,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,4.017519474029541,Green,91.733,2.4059
8930e1daa77ffff,사직동,종로구,0.007270619888206138,0.2057336983568207,0.10650215912251342,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,10.647016525268555,Yellow,91.733,2.4059
8930e1daaa3ffff,청운효자동,종로구,0.0021758154769207817,0.10547934321529864,0.05382757934610971,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,12.139849662780762,Yellow,91.733,2.4059
8930e1daaa7ffff,청운효자동,종로구,0.010355838260746373,0.10547934321529864,0.05791759073802251,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,4.185511112213135,Green,91.733,2.4059
8930e1daaabffff,청운효자동,종로구,0.000849560297876215,0.10547934321529864,0.053164451756587426,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,19.506397247314453,Red,91.733,2.4059
8930e1daaafffff,청운효자동,종로구,0.022982626384569445,0.10547934321529864,0.06423098479993404,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,6.1937994956970215,Yellow,91.733,2.4059
8930e1daab7ffff,청운효자동,종로구,0.00038156049501243607,0.10547934321529864,0.05293045185515554,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,8.015406608581543,Yellow,91.733,2.4059
8930e1daabbffff,부암동,종로구,0.0,0.06215622467592026,0.03107811233796013,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,44.68064498901367,Red,91.733,2.4059
8930e1dab43ffff,청운효자동,종로구,0.01056196276408419,0.10547934321529864,0.05802065298969142,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,2.4527180194854736,Green,91.733,2.4059
8930e1dab47ffff,삼청동,종로구,0.0004393571919781268,0.02591869124095994,0.013179024216469033,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,7.315546989440918,Yellow,91.733,2.4059
8930e1dab4bffff,청운효자동,종로구,0.0032422412572169334,0.10547934321529864,0.05436079223625779,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,0.5714935660362244,Green,91.733,2.4059
8930e1dab4fffff,청운효자동,종로구,0.00015446550870476636,0.10547934321529864,0.052816904362001704,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,5.090770244598389,Yellow,91.733,2.4059
8930e1dab53ffff,청운효자동,종로구,0.0006153046588471322,0.10547934321529864,0.053047323937072885,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,2.3169443607330322,Green,91.733,2.4059
8930e1dab57ffff,청운효자동,종로구,0.0016469501259249925,0.10547934321529864,0.053563146670611815,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,1.776523232460022,Green,91.733,2.4059
8930e1dab5bffff,청운효자동,종로구,0.000849560297876215,0.10547934321529864,0.053164451756587426,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,3.323259115219116,Green,91.733,2.4059
8930e1dabc3ffff,청운효자동,종로구,0.00628603013901185,0.10547934321529864,0.05588268667715525,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,3.2801706790924072,Green,91.733,2.4059
8930e1dabcbffff,청운효자동,종로구,0.010801844630251528,0.10547934321529864,0.05814059392277508,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,1.4032156467437744,Green,91.733,2.4059
8930e1dabd3ffff,청운효자동,종로구,0.012252899756726434,0.10547934321529864,0.058866121486012536,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,3.648961305618286,Green,91.733,2.4059
8930e1dabdbffff,청운효자동,종로구,0.015478773807722994,0.10547934321529864,0.06047905851151082,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,4.572948455810547,Green,91.733,2.4059
8930e1d81a7ffff,교남동,종로구,0.008222157594006862,0.03532914506391849,0.021775651328962677,1.0,0.9,0.9133,1.0,0.7156,0.588201732,6,2057.0,3.4402027130126953,Green,91.733,2.4059
8930e1d8c13ffff,사직동,종로구,0.03157399992756092,0.2057336983568207,0.11865384914219082,1.0,0.7833333333333333,0.9133,1.0,0.7156,0.5119533593333334,13,2057.0,0.7838743925094604,Green,91.733,2.4059
8930e1d8c1bffff,명동,중구,0.0,0.3548530527250881,0.17742652636254405,0.0,0.45000000000000007,0.9503,1.0,0.7156,0.0,33,1180.0,1.0245963335037231,Green,91.733,2.4059
8930e1d8c83ffff,사직동,종로구,0.04192888034979957,0.2057336983568207,0.12383128935331014,1.0,0.6333333333333333,0.9133,1.0,0.7156,0.4139197373333333,22,2057.0,4.727565765380859,Green,91.733,2.4059
8930e1d8c8bffff,사직동,종로구,0.14745863930963551,0.2057336983568207,0.1765961688332281,1.0,0.7166666666666667,0.9133,0.5,0.7156,0.2341914303333333,17,2057.0,7.561746120452881,Yellow,91.733,2.4059
8930e1d8c8fffff,사직동,종로구,0.0,0.2057336983568207,0.10286684917841035,1.0,0.8833333333333333,0.9133,1.0,0.7156,0.5773091073333333,7,2057.0,3.0105040073394775,Green,91.733,2.4059
8930e1d8c93ffff,사직동,종로구,0.02043740988704592,0.2057336983568207,0.11308555412193332,1.0,0.9333333333333333,0.9133,0.5,0.7156,0.3049934906666667,4,2057.0,5.990323066711426,Yellow,91.733,2.4059
8930e1d8c97ffff,청운효자동,종로구,0.0046795161324566,0.10547934321529864,0.05507942967387762,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,2.4224071502685547,Green,91.733,2.4059
8930e1d8c9bffff,사직동,종로구,0.10669885836234677,0.2057336983568207,0.15621627835958374,1.0,0.7333333333333334,0.9133,1.0,0.7156,0.4792754853333334,16,2057.0,3.603588342666626,Green,91.733,2.4059
8930e1d8cc3ffff,사직동,종로구,0.046929257788339465,0.2057336983568207,0.12633147807258008,1.0,0.8,0.9133,1.0,0.7156,0.522845984,12,2057.0,0.7502011656761169,Green,91.733,2.4059
8930e1d8cc7ffff,사직동,종로구,0.06312513069075737,0.2057336983568207,0.13442941452378904,1.0,0.7333333333333334,0.9133,1.0,0.7156,0.4792754853333334,16,2057.0,0.7518659830093384,Green,91.733,2.4059
8930e1d8cd3ffff,사직동,종로구,0.009406156603603617,0.2057336983568207,0.10756992748021216,1.0,0.9666666666666667,0.9133,1.0,0.7156,0.6317722306666667,2,2057.0,2.0585262775421143,Green,91.733,2.4059
8930e1d8cd7ffff,사직동,종로구,0.04934472664871377,0.2057336983568207,0.12753921250276723,1.0,0.8833333333333333,0.9133,1.0,0.7156,0.5773091073333333,7,2057.0,2.848168134689331,Green,91.733,2.4059
8930e1d8cdbffff,소공동,중구,0.0029716053574193107,0.23166938798741107,0.11732049667241519,0.0,0.30000000000000004,0.9503,1.0,0.7156,0.0,45,1180.0,0.8078688979148865,Green,91.733,2.4059
8930e1daa2bffff,청운효자동,종로구,0.007265117715602926,0.10547934321529864,0.056372230465450784,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,6.242090225219727,Yellow,91.733,2.4059
8930e1daa2fffff,청운효자동,종로구,0.005268916868577197,0.10547934321529864,0.05537413004193792,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,4.619285583496094,Green,91.733,2.4059
8930e1daa63ffff,사직동,종로구,0.01019860779908146,0.2057336983568207,0.10796615307795109,1.0,0.95,0.9133,1.0,0.7156,0.6208796059999999,3,2057.0,4.5133137702941895,Green,91.733,2.4059
8930e1daa67ffff,사직동,종로구,0.024114494314860024,0.2057336983568207,0.11492409633584036,1.0,0.8833333333333333,0.9133,0.5,0.7156,0.28865455366666665,7,2057.0,5.474097728729248,Yellow,91.733,2.4059
8930e1daa6bffff,사직동,종로구,0.007333032203715588,0.2057336983568207,0.10653336528026815,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,2.877072334289551,Green,91.733,2.4059
8930e1daa6fffff,사직동,종로구,0.048918182083067405,0.2057336983568207,0.12732594021994406,1.0,0.8333333333333334,0.9133,1.0,0.7156,0.5446312333333333,10,2057.0,2.7236993312835693,Green,91.733,2.4059
8930e1daa73ffff,사직동,종로구,0.00030630820148771815,0.2057336983568207,0.10302000327915421,1.0,0.9666666666666667,0.9133,0.5,0.7156,0.31588611533333333,2,2057.0,8.781706809997559,Yellow,91.733,2.4059
8930e1daa77ffff,사직동,종로구,0.006740166442691282,0.2057336983568207,0.106236932399756,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,10.647016525268555,Yellow,91.733,2.4059
8930e1daa7bffff,사직동,종로구,0.006215215169779639,0.2057336983568207,0.10597445676330017,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,5.99265193939209,Yellow,91.733,2.4059
8930e1d8ca3ffff,삼청동,종로구,0.01016340572081687,0.02591869124095994,0.018041048480888406,1.0,0.9333333333333333,0.9133,1.0,0.7156,0.6099869813333334,4,2057.0,2.050825595855713,Green,91.733,2.4059
8930e1d8ca7ffff,삼청동,종로구,0.016084425782777315,0.02591869124095994,0.021001558511868627,1.0,0.8,0.9133,1.0,0.7156,0.522845984,12,2057.0,2.8085153102874756,Green,91.733,2.4059
8930e1d8cb3ffff,삼청동,종로구,0.038269468012151295,0.02591869124095994,0.03209407962655562,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,3.770869016647339,Green,91.733,2.4059
8930e1d8cb7ffff,삼청동,종로구,0.015918723674316404,0.02591869124095994,0.020918707457638172,1.0,0.9666666666666667,0.9133,1.0,0.7156,0.6317722306666667,2,2057.0,3.9273388385772705,Green,91.733,2.4059
8930e1d8cbbffff,종로1·2·3·4가동,종로구,0.00018577161849189314,0.0,9.288580924594657e-05,1.0,0.6000000000000001,0.9133,1.0,0.7156,0.3921344880000001,24,2057.0,3.563382387161255,Green,91.733,2.4059
8930e1dab03ffff,삼청동,종로구,0.004434332511203998,0.02591869124095994,0.01517651187608197,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,2.892709970474243,Green,91.733,2.4059
8930e1dab07ffff,삼청동,종로구,0.0,0.02591869124095994,0.01295934562047997,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,6.226696491241455,Yellow,91.733,2.4059
8930e1dab0bffff,삼청동,종로구,0.007339780040304353,0.02591869124095994,0.016629235640632147,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,1.7467209100723267,Green,91.733,2.4059
8930e1dab0fffff,삼청동,종로구,0.012252178572502725,0.02591869124095994,0.019085434906731334,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,3.3708083629608154,Green,91.733,2.4059
8930e1dab13ffff,삼청동,종로구,0.0,0.02591869124095994,0.01295934562047997,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,2.5239291191101074,Green,91.733,2.4059
8930e1dab17ffff,삼청동,종로구,0.0,0.02591869124095994,0.01295934562047997,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,7.592161178588867,Yellow,91.733,2.4059
8930e1dab23ffff,혜화동,종로구,0.0,0.25500984499729584,0.12750492249864792,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,3.254589319229126,Green,91.733,2.4059
8930e1dab37ffff,성북동,성북구,0.0,0.13489013295103378,0.06744506647551689,1.0,1.0,0.8956,0.0,0.804,0.0,0,2478.0,35.92845153808594,Red,93.1987,2.0389
8930e1dab3bffff,가회동,종로구,0.002885892621890683,0.021265309687578733,0.012075601154734708,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,15.936864852905273,Red,91.733,2.4059
8930e1dab47ffff,삼청동,종로구,0.013304026739254605,0.02591869124095994,0.019611358990107273,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,7.315546989440918,Yellow,91.733,2.4059
8930e1dab4fffff,청운효자동,종로구,0.008407066291695452,0.10547934321529864,0.05694320475349705,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,5.090770244598389,Yellow,91.733,2.4059
8930e1dab6bffff,가회동,종로구,0.00017445035642313508,0.021265309687578733,0.010719880022000933,1.0,0.9666666666666667,0.9133,1.0,0.7156,0.6317722306666667,2,2057.0,4.95568323135376,Green,91.733,2.4059
8930e1dab73ffff,삼청동,종로구,0.017550014617860175,0.02591869124095994,0.021734352929410058,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,6.114413261413574,Yellow,91.733,2.4059
8930e1dab77ffff,가회동,종로구,0.011485420368755021,0.021265309687578733,0.016375365028166878,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,3.3905422687530518,Green,91.733,2.4059
8930e1dab7bffff,삼청동,종로구,0.01684397954702672,0.02591869124095994,0.021381335393993332,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,2.707134246826172,Green,91.733,2.4059
8930e1dab83ffff,삼청동,종로구,0.0,0.02591869124095994,0.01295934562047997,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,25.980131149291992,Red,91.733,2.4059
8930e1dab87ffff,삼청동,종로구,0.0,0.02591869124095994,0.01295934562047997,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,5.715561389923096,Yellow,91.733,2.4059
8930e1dab8fffff,삼청동,종로구,0.0,0.02591869124095994,0.01295934562047997,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,3.3514046669006348,Green,91.733,2.4059
8930e1daba3ffff,성북동,성북구,0.0,0.13489013295103378,0.06744506647551689,1.0,1.0,0.8956,0.0,0.804,0.0,0,2478.0,22.253992080688477,Red,93.1987,2.0389
8930e1dabafffff,성북동,성북구,0.0,0.13489013295103378,0.06744506647551689,1.0,1.0,0.8956,0.0,0.804,0.0,0,2478.0,24.188413619995117,Red,93.1987,2.0389
8930e1dabbbffff,삼청동,종로구,0.0,0.02591869124095994,0.01295934562047997,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,3.1248602867126465,Green,91.733,2.4059
8930e1da803ffff,부암동,종로구,0.020421917636402144,0.06215622467592026,0.041289071156161206,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,9.199502944946289,Yellow,91.733,2.4059
8930e1da807ffff,평창동,종로구,0.00010541414392992639,0.10667700721327211,0.05339121067860102,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,1.9251182079315186,Green,91.733,2.4059
8930e1da80bffff,부암동,종로구,0.03304733412203192,0.06215622467592026,0.047601779398976085,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,2.520061492919922,Green,91.733,2.4059
8930e1da80fffff,부암동,종로구,0.00016463557310404233,0.06215622467592026,0.03116043012451215,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,8.031261444091797,Yellow,91.733,2.4059
8930e1da813ffff,부암동,종로구,0.020498905494328493,0.06215622467592026,0.041327565085124376,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,7.697298049926758,Yellow,91.733,2.4059
8930e1da817ffff,부암동,종로구,0.004836021906358308,0.06215622467592026,0.03349612329113928,1.0,0.9666666666666667,0.9133,1.0,0.7156,0.6317722306666667,2,2057.0,2.1852922439575195,Green,91.733,2.4059
8930e1da81bffff,부암동,종로구,0.025965635621391134,0.06215622467592026,0.0440609301486557,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,11.415736198425293,Yellow,91.733,2.4059
8930e1da82bffff,부암동,종로구,0.0005868843631154889,0.06215622467592026,0.031371554519517876,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,20.340904235839844,Red,91.733,2.4059
8930e1da82fffff,평창동,종로구,0.0,0.10667700721327211,0.053338503606636056,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,28.464876174926758,Red,91.733,2.4059
8930e1da83bffff,부암동,종로구,9.416207238684435e-05,0.06215622467592026,0.03112519337415355,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,32.6215705871582,Red,91.733,2.4059
8930e1da843ffff,부암동,종로구,0.0020934775213049986,0.06215622467592026,0.03212485109861263,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,4.29055118560791,Green,91.733,2.4059
8930e1da847ffff,부암동,종로구,0.024199060389127256,0.06215622467592026,0.043177642532523756,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,4.890874862670898,Green,91.733,2.4059
8930e1da84bffff,부암동,종로구,0.0029788378874580318,0.06215622467592026,0.03256753128168915,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,26.195592880249023,Red,91.733,2.4059
8930e1da84fffff,부암동,종로구,0.009606900240625089,0.06215622467592026,0.035881562458272676,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,5.81765604019165,Yellow,91.733,2.4059
8930e1da857ffff,부암동,종로구,0.006442699279852074,0.06215622467592026,0.034299461977886164,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,1.6580770015716553,Green,91.733,2.4059
8930e1da85bffff,부암동,종로구,0.0,0.06215622467592026,0.03107811233796013,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,54.074951171875,Red,91.733,2.4059
8930e1da863ffff,부암동,종로구,0.009143788664483501,0.06215622467592026,0.03565000667020188,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,7.344318389892578,Yellow,91.733,2.4059
8930e1da867ffff,부암동,종로구,0.00041395778992707043,0.06215622467592026,0.03128509123292367,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,5.6798224449157715,Yellow,91.733,2.4059
8930e1da86bffff,청운효자동,종로구,3.8493928963175365e-05,0.10547934321529864,0.05275891857213091,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,3.8895888328552246,Green,91.733,2.4059
8930e1da86fffff,청운효자동,종로구,1.7174214460493623e-05,0.10547934321529864,0.05274825871487957,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,17.3596134185791,Red,91.733,2.4059
8930e1da873ffff,부암동,종로구,0.012991404917925815,0.06215622467592026,0.03757381479692304,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,6.454977989196777,Yellow,91.733,2.4059
8930e1da877ffff,부암동,종로구,0.003967243540374027,0.06215622467592026,0.033061734108147146,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,12.745390892028809,Yellow,91.733,2.4059
8930e1da87bffff,부암동,종로구,0.022263111869425402,0.06215622467592026,0.042209668272672834,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,4.896745681762695,Green,91.733,2.4059
8930e1da88bffff,평창동,종로구,0.011858498977824978,0.10667700721327211,0.05926775309554855,1.0,0.9666666666666667,0.9133,1.0,0.7156,0.6317722306666667,2,2057.0,4.115825653076172,Green,91.733,2.4059
8930e1da88fffff,부암동,종로구,0.021259308644924143,0.06215622467592026,0.0417077666604222,1.0,0.9666666666666667,0.9133,0.5,0.7156,0.31588611533333333,2,2057.0,7.088715076446533,Yellow,91.733,2.4059
8930e1da8c3ffff,부암동,종로구,0.035004010141944715,0.06215622467592026,0.04858011740893249,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,7.224079608917236,Yellow,91.733,2.4059
8930e1da8c7ffff,부암동,종로구,0.015700193088349877,0.06215622467592026,0.038928208882135065,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,6.42526912689209,Yellow,91.733,2.4059
8930e1da8cfffff,부암동,종로구,0.006491853066066591,0.06215622467592026,0.034324038870993424,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,2.585319995880127,Green,91.733,2.4059
8930e1da8d3ffff,부암동,종로구,0.008382793299596111,0.06215622467592026,0.035269508987758186,1.0,0.8666666666666667,0.9133,0.0,0.7156,0.0,8,2057.0,20.905227661132812,Red,91.733,2.4059
8930e1da8d7ffff,부암동,종로구,0.029488126228667554,0.06215622467592026,0.0458221754522939,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,33.923240661621094,Red,91.733,2.4059
8930e1da8dbffff,홍은1동,서대문구,8.88321437611739e-06,0.08297543912662182,0.04149216117049897,1.0,1.0,0.9111,0.0,0.8786,0.0,0,2109.0,17.553956985473633,Red,93.7379,1.3794
8930e1daa87ffff,부암동,종로구,0.00047850914772685685,0.06215622467592026,0.03131736691182356,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,6.7817301750183105,Yellow,91.733,2.4059
8930e1daab3ffff,부암동,종로구,0.0058966777028667235,0.06215622467592026,0.03402645118939349,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,8.496466636657715,Yellow,91.733,2.4059
8930e1daab7ffff,청운효자동,종로구,0.00404541582688386,0.10547934321529864,0.05476237952109125,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,8.015406608581543,Yellow,91.733,2.4059
8930e1daabbffff,부암동,종로구,5.4483714840186664e-05,0.06215622467592026,0.031105354195380224,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,44.68064498901367,Red,91.733,2.4059
8930e1dab83ffff,삼청동,종로구,0.0,0.02591869124095994,0.01295934562047997,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,25.980131149291992,Red,91.733,2.4059
8930e1dab93ffff,부암동,종로구,0.0001604900730618542,0.06215622467592026,0.031158357374491057,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,38.07765579223633,Red,91.733,2.4059
8930e1dac6fffff,홍은1동,서대문구,0.00023214800236253449,0.08297543912662182,0.041603793564492175,1.0,1.0,0.9111,0.0,0.8786,0.0,0,2109.0,38.04291915893555,Red,93.7379,1.3794
8930e1d1ac3ffff,평창동,종로구,0.00024310018614797933,0.10667700721327211,0.05346005369971005,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,71.4512939453125,Red,91.733,2.4059
8930e1d1e6bffff,평창동,종로구,0.0001767185855024057,0.10667700721327211,0.05342686289938726,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,75.08715057373047,Red,91.733,2.4059
8930e1d1e6fffff,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.85,0.85,0,0.0,0.0,Green,0.0,0.0
8930e1da807ffff,평창동,종로구,5.60655410857886e-05,0.10667700721327211,0.053366536377178954,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,1.9251182079315186,Green,91.733,2.4059
8930e1da817ffff,부암동,종로구,0.010189575699095564,0.06215622467592026,0.03617290018750791,1.0,0.9666666666666667,0.9133,1.0,0.7156,0.6317722306666667,2,2057.0,2.1852922439575195,Green,91.733,2.4059
8930e1da823ffff,평창동,종로구,0.0,0.10667700721327211,0.053338503606636056,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,43.652427673339844,Red,91.733,2.4059
8930e1da833ffff,평창동,종로구,0.0020367489765645286,0.10667700721327211,0.05435687809491832,1.0,1.0,0.9133,0.5,0.7156,0.32677874,0,2057.0,14.444318771362305,Yellow,91.733,2.4059
8930e1da837ffff,평창동,종로구,0.0,0.10667700721327211,0.053338503606636056,1.0,1.0,0.9133,1.0,0.7156,0.65355748,0,2057.0,1.1216750144958496,Green,91.733,2.4059
8930e1da83bffff,부암동,종로구,0.0,0.06215622467592026,0.03107811233796013,1.0,1.0,0.9133,0.0,0.7156,0.0,0,2057.0,32.6215705871582,Red,91.733,2.4059
